0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,name,pieapp
0.5446213483810425,0.5278012752532959,0.5319377183914185,0.6004711389541626,0.6866613030433655,0.5846695303916931,0.6501887440681458,0.6076884269714355,0.6015672087669373,0.5230929255485535,0.498817503452301,0.4788752794265747,0.4699139893054962,0.5681091547012329,0.6194375157356262,0.5874364972114563,0.6050970554351807,0.5373494029045105,0.5212081074714661,0.4772299826145172,0.5327997803688049,0.5043452382087708,0.5370739102363586,0.5415410995483398,0.589012861251831,0.636024534702301,0.6077296137809753,0.5986824035644531,0.5626464486122131,0.5329744815826416,0.569503664970398,0.5469802021980286,0.547881007194519,0.5874280333518982,0.6505691409111023,0.6657212376594543,0.6786537170410156,0.6463805437088013,0.5697790384292603,0.5814080238342285,0.5787988901138306,0.5773131251335144,0.606530487537384,0.618384599685669,0.6191451549530029,0.7088758945465088,0.6163126826286316,0.5840387940406799,0.5744625926017761,0.5698429942131042,0.5491064786911011,0.5566766858100891,0.561557948589325,0.5846460461616516,0.6378905773162842,0.6314736008644104,0.6334210634231567,0.5681542754173279,0.539211630821228,0.46277013421058655,0.5445129871368408,0.545549213886261,0.5683088898658752,0.6497700810432434,0.6175008416175842,0.5891097784042358,0.5478426814079285,0.5811902284622192,0.5102087259292603,0.5944377183914185,0.6312308311462402,0.6325661540031433,0.7082051634788513,0.7034112215042114,0.6419530510902405,0.5912023782730103,0.5774042010307312,0.5514400005340576,0.593055784702301,0.5546727776527405,0.7221602201461792,boxes_av1_01,0.7221602201461792
0.20723825693130493,0.2662639021873474,0.2696315348148346,0.29980480670928955,0.3155243396759033,0.34625381231307983,0.3627139627933502,0.3509524464607239,0.33790335059165955,0.24933543801307678,0.26444223523139954,0.3025451898574829,0.31832781434059143,0.3989148736000061,0.38117074966430664,0.3908011317253113,0.390059232711792,0.40496110916137695,0.32499217987060547,0.3568514287471771,0.35314860939979553,0.37291303277015686,0.3878852427005768,0.3860039710998535,0.39662906527519226,0.4114682674407959,0.39487791061401367,0.3947942852973938,0.35946691036224365,0.39579570293426514,0.38591569662094116,0.4145817756652832,0.40013715624809265,0.39891067147254944,0.4144226014614105,0.39443400502204895,0.4286402463912964,0.4319418668746948,0.43072012066841125,0.44628986716270447,0.4118632376194,0.41559961438179016,0.4097631573677063,0.41702350974082947,0.4321620464324951,0.4305284321308136,0.37546470761299133,0.40207406878471375,0.4021816551685333,0.4135013520717621,0.41402074694633484,0.4329296350479126,0.42731210589408875,0.41308391094207764,0.4431457221508026,0.42980191111564636,0.43513023853302,0.43167009949684143,0.4335586428642273,0.4182136654853821,0.472815603017807,0.45507311820983887,0.4283128082752228,0.46927085518836975,0.4714212715625763,0.4713311493396759,0.47860226035118103,0.4628746807575226,0.4491814374923706,0.4803909361362457,0.4737968146800995,0.4518859386444092,0.4921718239784241,0.4952582120895386,0.4749020040035248,0.480518102645874,0.4479961395263672,0.44747236371040344,0.4718177020549774,0.44340088963508606,0.46782222390174866,boxes_av1_05,0.46782222390174866
0.1053728237748146,0.2139938473701477,0.2132566124200821,0.22523581981658936,0.23842136561870575,0.2622455060482025,0.26181918382644653,0.26896747946739197,0.24876035749912262,0.2143421620130539,0.21786944568157196,0.21641333401203156,0.23264817893505096,0.25882577896118164,0.2542436420917511,0.27453264594078064,0.27821677923202515,0.282214492559433,0.24463333189487457,0.2699068784713745,0.26550912857055664,0.27310723066329956,0.288613498210907,0.2938076853752136,0.2923037111759186,0.3038385808467865,0.28578439354896545,0.27006709575653076,0.26625269651412964,0.28681614995002747,0.28250181674957275,0.3108440935611725,0.2761954963207245,0.275025874376297,0.27731025218963623,0.3093448877334595,0.27990493178367615,0.28212955594062805,0.2919636070728302,0.29592403769493103,0.3070073127746582,0.29349714517593384,0.2924448847770691,0.2944043278694153,0.31373777985572815,0.2904582619667053,0.2837752401828766,0.29580795764923096,0.2774397134780884,0.2885328531265259,0.2984945476055145,0.3012763261795044,0.2890402376651764,0.30668625235557556,0.3251892924308777,0.3033066987991333,0.3108018934726715,0.2900668680667877,0.3023814260959625,0.3081721067428589,0.32588016986846924,0.31367799639701843,0.3290829062461853,0.31043344736099243,0.3179363012313843,0.31501510739326477,0.3358376622200012,0.3249763548374176,0.3313983678817749,0.345445454120636,0.31469830870628357,0.3069809675216675,0.3053748309612274,0.3214055895805359,0.31576085090637207,0.31464919447898865,0.3071102499961853,0.30452781915664673,0.33657485246658325,0.3183227479457855,0.32955214381217957,boxes_av1_15,0.32955214381217957
0.0842815488576889,0.18537916243076324,0.1890413910150528,0.2168770432472229,0.19809885323047638,0.2288208156824112,0.2244388908147812,0.23323270678520203,0.20588164031505585,0.1918613463640213,0.19083870947360992,0.20165643095970154,0.22016222774982452,0.21154142916202545,0.20992720127105713,0.23293235898017883,0.23782573640346527,0.23199677467346191,0.1954631209373474,0.2353610396385193,0.2241964191198349,0.23157097399234772,0.23686888813972473,0.25300630927085876,0.23471017181873322,0.2463189661502838,0.22877910733222961,0.21237613260746002,0.2291315495967865,0.23724010586738586,0.22598937153816223,0.2478788048028946,0.23842206597328186,0.2464316040277481,0.23760268092155457,0.24948841333389282,0.251255601644516,0.2456263154745102,0.2522028386592865,0.2500983774662018,0.25457853078842163,0.24350237846374512,0.2555790841579437,0.2568958103656769,0.25712132453918457,0.26885706186294556,0.24948379397392273,0.2603605389595032,0.23809263110160828,0.25831225514411926,0.24593275785446167,0.25339600443840027,0.25284093618392944,0.24907614290714264,0.2710627019405365,0.25866544246673584,0.2827870547771454,0.2731630504131317,0.2682226300239563,0.24632330238819122,0.27049943804740906,0.2606402039527893,0.25212332606315613,0.26769566535949707,0.28742510080337524,0.26792460680007935,0.29735055565834045,0.2729596793651581,0.27217593789100647,0.27622926235198975,0.2661761939525604,0.2582741379737854,0.2743891179561615,0.28485989570617676,0.28552401065826416,0.2732623219490051,0.2627975642681122,0.25478672981262207,0.28018859028816223,0.23622484505176544,0.26854950189590454,boxes_av1_25,0.26854950189590454
0.05161020904779434,0.12042707204818726,0.12724976241588593,0.13337036967277527,0.13769203424453735,0.1425786018371582,0.14102979004383087,0.14845743775367737,0.13288693130016327,0.13872438669204712,0.14329084753990173,0.1354111135005951,0.14392298460006714,0.13904516398906708,0.14199763536453247,0.13611966371536255,0.15360617637634277,0.14821568131446838,0.13042454421520233,0.1414235234260559,0.1471850574016571,0.15137949585914612,0.15957891941070557,0.14500802755355835,0.13670648634433746,0.16638435423374176,0.14589060842990875,0.13216087222099304,0.14786207675933838,0.14709500968456268,0.15528330206871033,0.15307530760765076,0.14828608930110931,0.1378355473279953,0.143746018409729,0.1438920646905899,0.13207101821899414,0.13785101473331451,0.16052909195423126,0.1557595431804657,0.15719006955623627,0.15532028675079346,0.15361084043979645,0.14504161477088928,0.13850712776184082,0.149103045463562,0.15276914834976196,0.1497187614440918,0.14767147600650787,0.15198321640491486,0.1525276154279709,0.14161109924316406,0.13632406294345856,0.14867302775382996,0.18025252223014832,0.151344433426857,0.1588813066482544,0.1516694277524948,0.15803049504756927,0.14561916887760162,0.15171273052692413,0.144802525639534,0.15321549773216248,0.1561131477355957,0.1626780778169632,0.16419509053230286,0.15939611196517944,0.15523207187652588,0.14888347685337067,0.15498198568820953,0.13747960329055786,0.1471491903066635,0.16635753214359283,0.16106702387332916,0.15739595890045166,0.15163064002990723,0.1555078774690628,0.14942394196987152,0.1544824093580246,0.1373056173324585,0.15459975600242615,boxes_av1_75,0.15459975600242615
0.5642631649971008,0.4927535951137543,0.42116501927375793,0.4964124858379364,0.5078399777412415,0.5294346809387207,0.5082127451896667,0.46628546714782715,0.5063781142234802,0.4726465046405792,0.5142965316772461,0.4878885746002197,0.4320712685585022,0.5282787680625916,0.43819212913513184,0.5194322466850281,0.47354555130004883,0.4892943501472473,0.4974699318408966,0.4939612150192261,0.4385119080543518,0.4024173319339752,0.45770394802093506,0.47701209783554077,0.49149855971336365,0.47512713074684143,0.45335620641708374,0.49265480041503906,0.46308526396751404,0.48835498094558716,0.4605032503604889,0.47551798820495605,0.49709412455558777,0.4754960536956787,0.5063604712486267,0.5262120366096497,0.511684238910675,0.5169508457183838,0.4822363257408142,0.4628003239631653,0.5183387994766235,0.47905847430229187,0.570052444934845,0.48293882608413696,0.5238334536552429,0.48761260509490967,0.4926135241985321,0.48688068985939026,0.43176692724227905,0.4824283719062805,0.5342600345611572,0.4971931278705597,0.5092532634735107,0.5458285808563232,0.45605307817459106,0.49052777886390686,0.4731595814228058,0.4871443510055542,0.5098311901092529,0.5297548770904541,0.5488138198852539,0.5380783081054688,0.4682430028915405,0.5531193614006042,0.4132749140262604,0.4863870143890381,0.4838590919971466,0.535746693611145,0.5094972848892212,0.5298621654510498,0.47669804096221924,0.4576888680458069,0.4664486050605774,0.46161505579948425,0.4796546995639801,0.43342968821525574,0.47450676560401917,0.5127154588699341,0.4931394159793854,0.46962830424308777,0.5187687277793884,boxes_bpg_25,0.5187687277793884
0.47615230083465576,0.4169995188713074,0.4397287666797638,0.45544183254241943,0.49672985076904297,0.44350406527519226,0.45293042063713074,0.4667864441871643,0.42925015091896057,0.4469926953315735,0.44518399238586426,0.39349564909935,0.3949444890022278,0.47456827759742737,0.39681702852249146,0.495269238948822,0.42378219962120056,0.4600563645362854,0.44387876987457275,0.43383273482322693,0.4614940881729126,0.41096940636634827,0.39541706442832947,0.4199734628200531,0.4686165750026703,0.4446359872817993,0.4112826883792877,0.476889967918396,0.4522562026977539,0.42441150546073914,0.42903628945350647,0.40206634998321533,0.42946717143058777,0.436859130859375,0.47036293148994446,0.4635087847709656,0.425945520401001,0.3952749967575073,0.447367787361145,0.4370069205760956,0.4437817633152008,0.48868176341056824,0.4402279555797577,0.439280241727829,0.4667074382305145,0.4664894640445709,0.45902591943740845,0.4815334677696228,0.42240288853645325,0.44377952814102173,0.43689799308776855,0.422370046377182,0.4440096616744995,0.5012785196304321,0.44657960534095764,0.4713069498538971,0.49798500537872314,0.4468909800052643,0.43271809816360474,0.4345294237136841,0.43454277515411377,0.4598468840122223,0.4742310047149658,0.4773973226547241,0.4041809141635895,0.432666152715683,0.4482525885105133,0.47708502411842346,0.49723494052886963,0.42465806007385254,0.4143272042274475,0.45181137323379517,0.4666718542575836,0.47225701808929443,0.4347367286682129,0.3872559368610382,0.4011635482311249,0.4823806583881378,0.47366538643836975,0.4216407835483551,0.4430471658706665,boxes_bpg_375,0.4430471658706665
0.37208616733551025,0.35995569825172424,0.35374486446380615,0.3983733057975769,0.36307790875434875,0.39074355363845825,0.36637595295906067,0.36570435762405396,0.4039432108402252,0.3669367730617523,0.35634535551071167,0.37592142820358276,0.3698887228965759,0.3589596450328827,0.35062485933303833,0.36811402440071106,0.35126563906669617,0.3862881362438202,0.3451204001903534,0.38507533073425293,0.37768489122390747,0.3597583770751953,0.3482620120048523,0.35797616839408875,0.3917289078235626,0.38792654871940613,0.36442533135414124,0.36642175912857056,0.3484397232532501,0.36408892273902893,0.3418281674385071,0.366524875164032,0.3761974275112152,0.3603091239929199,0.38756558299064636,0.3821370303630829,0.3974897861480713,0.371518075466156,0.3777638077735901,0.35584092140197754,0.380460262298584,0.36291009187698364,0.3802039325237274,0.35548192262649536,0.3819303810596466,0.3671066462993622,0.33995750546455383,0.37942275404930115,0.3622506558895111,0.3455379009246826,0.3529881238937378,0.3795050084590912,0.40891140699386597,0.3991885781288147,0.3854750096797943,0.3892359137535095,0.40160229802131653,0.34231340885162354,0.3834904134273529,0.3680523931980133,0.39297908544540405,0.36744073033332825,0.3613097071647644,0.4019745886325836,0.38009345531463623,0.35503846406936646,0.42454254627227783,0.3647700548171997,0.36623796820640564,0.37126991152763367,0.3370903730392456,0.37322798371315,0.35487669706344604,0.35090234875679016,0.35487523674964905,0.3886730372905731,0.37110599875450134,0.37655413150787354,0.3609888553619385,0.3663606345653534,0.42697763442993164,boxes_bpg_5,0.42697763442993164
0.32263097167015076,0.35039186477661133,0.35351765155792236,0.3277086913585663,0.3467922806739807,0.3745754361152649,0.3631674349308014,0.351786345243454,0.35593992471694946,0.34246736764907837,0.3183743953704834,0.3403570055961609,0.3079080879688263,0.3246746063232422,0.3254946768283844,0.35332977771759033,0.33191436529159546,0.3429810404777527,0.33310356736183167,0.3411160111427307,0.37086012959480286,0.35143011808395386,0.32437726855278015,0.32839155197143555,0.3397466242313385,0.3359481692314148,0.34636881947517395,0.3297911584377289,0.3209851384162903,0.33223623037338257,0.29484862089157104,0.3430714011192322,0.33201301097869873,0.32907065749168396,0.3293552100658417,0.37040549516677856,0.34749698638916016,0.3324321210384369,0.33894798159599304,0.3334866762161255,0.3252697288990021,0.35198619961738586,0.32150745391845703,0.33428117632865906,0.31134578585624695,0.33018893003463745,0.30783751606941223,0.3242916464805603,0.3395550549030304,0.32240214943885803,0.3208579123020172,0.30577850341796875,0.32963281869888306,0.3336871564388275,0.4022134244441986,0.35904327034950256,0.3594187796115875,0.3343256115913391,0.31840628385543823,0.3189510405063629,0.3440716862678528,0.36295562982559204,0.3295576274394989,0.36818405985832214,0.3541909158229828,0.3104119598865509,0.3268473148345947,0.3534950911998749,0.35231152176856995,0.3408835232257843,0.32626286149024963,0.3575274348258972,0.3649124801158905,0.38210105895996094,0.33003589510917664,0.32059699296951294,0.3672686219215393,0.3693895637989044,0.33924293518066406,0.3407945930957794,0.36620041728019714,boxes_bpg_625,0.36620041728019714
0.29071828722953796,0.27026867866516113,0.27475428581237793,0.28923049569129944,0.28102704882621765,0.26813989877700806,0.2705097496509552,0.2749497890472412,0.26881733536720276,0.2663098871707916,0.27624091506004333,0.281120628118515,0.23142775893211365,0.28939422965049744,0.2716124653816223,0.2945761978626251,0.264250785112381,0.26281875371932983,0.27837318181991577,0.2752138674259186,0.28632837533950806,0.2719936668872833,0.2596026659011841,0.27829134464263916,0.2864023745059967,0.2637659013271332,0.2745392620563507,0.2691716253757477,0.28380268812179565,0.3042842149734497,0.24456751346588135,0.26487457752227783,0.28175613284111023,0.2657664716243744,0.2898957133293152,0.2691724896430969,0.246938094496727,0.2547282874584198,0.29251185059547424,0.32199108600616455,0.2845267653465271,0.27499720454216003,0.2906140685081482,0.2512919008731842,0.2422167956829071,0.267390638589859,0.2827540636062622,0.26759073138237,0.2870028614997864,0.27249255776405334,0.2660728394985199,0.2605108618736267,0.24119070172309875,0.2786189317703247,0.286508709192276,0.27364593744277954,0.30742916464805603,0.25734221935272217,0.268803209066391,0.26431968808174133,0.2916181683540344,0.2888401448726654,0.26498109102249146,0.30625590682029724,0.25785472989082336,0.2800673544406891,0.2761775851249695,0.26722753047943115,0.2976042926311493,0.2761329412460327,0.2921196222305298,0.2910703122615814,0.2629165053367615,0.28533753752708435,0.28113624453544617,0.2808983027935028,0.2772105932235718,0.29198142886161804,0.3014656603336334,0.2731201946735382,0.26077035069465637,boxes_bpg_75,0.26077035069465637
0.15660803020000458,0.1544453203678131,0.138939768075943,0.1735880821943283,0.1467766910791397,0.17407560348510742,0.13456758856773376,0.16432684659957886,0.14742037653923035,0.14738409221172333,0.15297481417655945,0.10953855514526367,0.13635219633579254,0.12914566695690155,0.16861754655838013,0.1628521978855133,0.15038412809371948,0.15947841107845306,0.14371506869792938,0.1612703800201416,0.15207332372665405,0.15420036017894745,0.15057334303855896,0.14534978568553925,0.14693549275398254,0.15345211327075958,0.13901908695697784,0.1507195234298706,0.13824288547039032,0.13500754535198212,0.17053449153900146,0.16327714920043945,0.1382160782814026,0.15559005737304688,0.16071076691150665,0.15041528642177582,0.14126954972743988,0.14327138662338257,0.15799009799957275,0.15591534972190857,0.1448393017053604,0.1517811417579651,0.1301148533821106,0.1679517775774002,0.15062107145786285,0.14915123581886292,0.12841568887233734,0.1462668925523758,0.14327624440193176,0.15182414650917053,0.15717507898807526,0.14496004581451416,0.14320068061351776,0.15581490099430084,0.15441492199897766,0.14984050393104553,0.15713365375995636,0.14448416233062744,0.13920795917510986,0.14940030872821808,0.15941958129405975,0.14045456051826477,0.1605886071920395,0.13741005957126617,0.14309583604335785,0.13771893084049225,0.15782000124454498,0.13648571074008942,0.1464167982339859,0.1367967426776886,0.166495218873024,0.13983577489852905,0.1467977911233902,0.16431666910648346,0.13956841826438904,0.1423480361700058,0.14747783541679382,0.13434520363807678,0.1605812907218933,0.14475105702877045,0.17042577266693115,boxes_gau_001,0.17042577266693115
0.30661773681640625,0.36563989520072937,0.32704105973243713,0.3502710461616516,0.3546246886253357,0.3814311623573303,0.3429132401943207,0.34134039282798767,0.318338543176651,0.38069742918014526,0.39489442110061646,0.3414223790168762,0.3565406799316406,0.34370049834251404,0.3302820324897766,0.34202319383621216,0.35808035731315613,0.34202855825424194,0.3516344428062439,0.34574422240257263,0.3452814519405365,0.3638967275619507,0.3387002646923065,0.34125375747680664,0.33949005603790283,0.3685064911842346,0.35741299390792847,0.33473095297813416,0.3318457305431366,0.3238869309425354,0.37240567803382874,0.3819833993911743,0.3470056653022766,0.34446510672569275,0.3594263195991516,0.3610382378101349,0.38058340549468994,0.33560711145401,0.31296706199645996,0.33771073818206787,0.31740516424179077,0.3449889123439789,0.3727349638938904,0.3443174362182617,0.35926249623298645,0.3654400110244751,0.3466508984565735,0.3384736180305481,0.3019426167011261,0.34395357966423035,0.36929312348365784,0.37436404824256897,0.3558402955532074,0.332197904586792,0.3624284565448761,0.3435467779636383,0.30530306696891785,0.3676922619342804,0.3391064405441284,0.3493826687335968,0.3630472421646118,0.3444649875164032,0.3504607379436493,0.36352723836898804,0.30387425422668457,0.32328397035598755,0.3743395507335663,0.3736758232116699,0.3329848647117615,0.3344045579433441,0.3459644913673401,0.36947664618492126,0.34991079568862915,0.3507329821586609,0.34791168570518494,0.3394930064678192,0.3349405825138092,0.37632936239242554,0.3721320331096649,0.37528637051582336,0.38027331233024597,boxes_gau_002,0.38027331233024597
0.49634623527526855,0.4933053255081177,0.48142513632774353,0.463441401720047,0.47830721735954285,0.4977112412452698,0.5020703077316284,0.49873998761177063,0.4950355291366577,0.5329905152320862,0.46064263582229614,0.47332891821861267,0.46734708547592163,0.5025537610054016,0.49323564767837524,0.43421807885169983,0.5151126384735107,0.5454726219177246,0.45966029167175293,0.4941582977771759,0.4685959219932556,0.4365714490413666,0.49888089299201965,0.5260549187660217,0.47950688004493713,0.5049484372138977,0.4775846004486084,0.4633166491985321,0.5121562480926514,0.4511575698852539,0.5018548369407654,0.5210283398628235,0.47846606373786926,0.5291323065757751,0.5091812610626221,0.5167102217674255,0.4931700527667999,0.4676206707954407,0.4641875922679901,0.4869803190231323,0.5364178419113159,0.501053512096405,0.5263350009918213,0.5163971781730652,0.473253458738327,0.4956806004047394,0.5345293879508972,0.5208286643028259,0.5002166032791138,0.5058943629264832,0.47676342725753784,0.5086106061935425,0.532012939453125,0.536761462688446,0.5179300904273987,0.5024946331977844,0.5015353560447693,0.48449814319610596,0.49612894654273987,0.4792839586734772,0.463778018951416,0.49376380443573,0.4805050790309906,0.45692121982574463,0.4478835463523865,0.5052734613418579,0.515405535697937,0.4792308211326599,0.5219753384590149,0.541928768157959,0.5168686509132385,0.5317003726959229,0.4930708706378937,0.49986138939857483,0.5025172233581543,0.47794395685195923,0.5222291350364685,0.5146456360816956,0.49125561118125916,0.5119978189468384,0.4966714084148407,boxes_gau_003,0.4966714084148407
