0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,name,vif
0.6642298698425293,0.5739625096321106,0.5523460507392883,0.5274775624275208,0.5182846784591675,0.5102584362030029,0.500413715839386,0.4916757345199585,0.4953891336917877,0.6017143726348877,0.5566070079803467,0.5497350692749023,0.5330737233161926,0.5153630375862122,0.5116039514541626,0.496612548828125,0.489219069480896,0.48953646421432495,0.5328367948532104,0.5281059145927429,0.5276876091957092,0.5165703892707825,0.5070245862007141,0.4982425272464752,0.4905150830745697,0.48316577076911926,0.4705486297607422,0.5067175626754761,0.5051129460334778,0.5043920874595642,0.49729081988334656,0.4954821467399597,0.4926047921180725,0.4803878664970398,0.4695580005645752,0.4659689962863922,0.49151158332824707,0.4964711666107178,0.48548781871795654,0.4953678846359253,0.49317264556884766,0.485313355922699,0.47185081243515015,0.4623720645904541,0.4561986029148102,0.48958510160446167,0.4854801297187805,0.4869808852672577,0.48740845918655396,0.4834839701652527,0.48518022894859314,0.47103869915008545,0.4609042704105377,0.45730337500572205,0.47434231638908386,0.4800100326538086,0.47921913862228394,0.4791407585144043,0.47368350625038147,0.46727463603019714,0.4633866250514984,0.4559950828552246,0.44749727845191956,0.4672526717185974,0.469949334859848,0.4753308892250061,0.47243577241897583,0.46955999732017517,0.4688800573348999,0.4612058997154236,0.4532430171966553,0.4475191533565521,0.4599275588989258,0.4655192792415619,0.4661581218242645,0.4697149693965912,0.4607342779636383,0.46447592973709106,0.4552532136440277,0.4441770017147064,0.4420628845691681,boxes_av1_01,0.4420628845691681
0.8850182890892029,0.7698626518249512,0.7538119554519653,0.7432152032852173,0.7380601763725281,0.7301422953605652,0.7294723987579346,0.7234172224998474,0.7246475219726562,0.7834843993186951,0.7604701519012451,0.7579216361045837,0.7482762932777405,0.7404347062110901,0.737616240978241,0.7307741045951843,0.7237735390663147,0.721091091632843,0.7409785985946655,0.739104151725769,0.7388641238212585,0.7373502254486084,0.7342353463172913,0.730861246585846,0.7246271371841431,0.716310441493988,0.7136656641960144,0.7264253497123718,0.7254301309585571,0.7310284376144409,0.7249586582183838,0.7291111946105957,0.7218658328056335,0.7166205048561096,0.7087772488594055,0.7036954760551453,0.7133662104606628,0.7196037769317627,0.7238192558288574,0.7190212607383728,0.7194761633872986,0.7143388986587524,0.7089122533798218,0.7049020528793335,0.7043566703796387,0.7105718851089478,0.7108272314071655,0.7165518999099731,0.7179380655288696,0.7163688540458679,0.7142844200134277,0.7046182155609131,0.7012580633163452,0.7014766931533813,0.7060423493385315,0.7099965810775757,0.7095568776130676,0.7100252509117126,0.7103820443153381,0.7074082493782043,0.7025159597396851,0.6939677596092224,0.696643590927124,0.702161431312561,0.7078303098678589,0.7073484659194946,0.7093023657798767,0.7089704275131226,0.7013618350028992,0.7007904648780823,0.6935718059539795,0.6913335919380188,0.698085606098175,0.7012144923210144,0.7038585543632507,0.7014292478561401,0.7038145065307617,0.7006546854972839,0.6971563696861267,0.6896586418151855,0.6909123659133911,boxes_av1_05,0.6909123659133911
0.9581611156463623,0.8596956133842468,0.8584084510803223,0.8522912859916687,0.8519166707992554,0.8526098728179932,0.8494805097579956,0.8486139178276062,0.8448973298072815,0.8585933446884155,0.8547776341438293,0.8569215536117554,0.8515508770942688,0.8535884618759155,0.8506990075111389,0.8499225974082947,0.8422648310661316,0.8462002873420715,0.8511112928390503,0.8483594655990601,0.8521085977554321,0.8539745211601257,0.8510547280311584,0.8513886332511902,0.8500237464904785,0.8440921306610107,0.8476998805999756,0.8492499589920044,0.8464792370796204,0.8481494188308716,0.8508061170578003,0.8506835699081421,0.8487064838409424,0.8470735549926758,0.8438005447387695,0.847316563129425,0.8463348746299744,0.8448305726051331,0.8457852602005005,0.8483852744102478,0.8498561978340149,0.8475181460380554,0.8464677333831787,0.8435752391815186,0.8421715497970581,0.8462480902671814,0.8434887528419495,0.8458206057548523,0.8459609746932983,0.8493291139602661,0.8479644060134888,0.8436295390129089,0.8408337831497192,0.8443313837051392,0.8433232307434082,0.8435560464859009,0.844372034072876,0.8416808247566223,0.8429495096206665,0.8413670659065247,0.8423563838005066,0.8370845913887024,0.8416810631752014,0.8417786359786987,0.8423922061920166,0.8430294394493103,0.8430158495903015,0.8445037603378296,0.8432745933532715,0.8410143852233887,0.838993489742279,0.8411446213722229,0.8418717980384827,0.8378070592880249,0.8432841897010803,0.8438432812690735,0.8439034819602966,0.844720721244812,0.8420789241790771,0.8410258293151855,0.8400104641914368,boxes_av1_15,0.8400104641914368
0.9703493118286133,0.8774793744087219,0.8798490762710571,0.8770374059677124,0.8765144348144531,0.8773099780082703,0.8780761957168579,0.8753039836883545,0.876327633857727,0.8804453611373901,0.8789596557617188,0.8784067034721375,0.878309965133667,0.8777471780776978,0.8783263564109802,0.8767260909080505,0.8724311590194702,0.8733154535293579,0.8763453364372253,0.8762696981430054,0.877699077129364,0.878828227519989,0.8789023160934448,0.8787071704864502,0.87776780128479,0.8749797940254211,0.8764285445213318,0.8769801259040833,0.8735862970352173,0.8779164552688599,0.8780584931373596,0.8790755271911621,0.8775213360786438,0.8767533302307129,0.8750318884849548,0.8770734071731567,0.8789871335029602,0.8743495941162109,0.8767333030700684,0.8777394890785217,0.8796670436859131,0.8773448467254639,0.8768447637557983,0.8755194544792175,0.8737475275993347,0.8768332600593567,0.8748719096183777,0.8782896995544434,0.8766552209854126,0.8793653845787048,0.879127025604248,0.8756652474403381,0.8749431371688843,0.878141462802887,0.8766383528709412,0.8744800090789795,0.8779431581497192,0.8749657273292542,0.8770411014556885,0.8757268786430359,0.875775158405304,0.8756129145622253,0.8744340538978577,0.8770827054977417,0.8753510117530823,0.8771018981933594,0.8788567781448364,0.8765175938606262,0.8787481784820557,0.8752012252807617,0.8759629726409912,0.8758846521377563,0.8747526407241821,0.8732852339744568,0.8761028051376343,0.8774769306182861,0.8754013180732727,0.8778294920921326,0.8759161233901978,0.8765096664428711,0.876905083656311,boxes_av1_25,0.876905083656311
0.9827501773834229,0.9354327321052551,0.9355228543281555,0.9376834630966187,0.936387836933136,0.9375531673431396,0.9370064735412598,0.9373262524604797,0.9364864826202393,0.9358291029930115,0.9364096522331238,0.9374151825904846,0.9379541277885437,0.9368282556533813,0.93671715259552,0.9371669888496399,0.9350191950798035,0.9363828301429749,0.9356123208999634,0.936357855796814,0.9367945194244385,0.9379855394363403,0.9369349479675293,0.9376627206802368,0.9371306896209717,0.9373536109924316,0.9380277991294861,0.9350149035453796,0.9353982210159302,0.9365944862365723,0.938264012336731,0.9370313882827759,0.9374487996101379,0.9375718832015991,0.9366279244422913,0.9375601410865784,0.9358311891555786,0.9357383847236633,0.9379187822341919,0.9383328557014465,0.9378446340560913,0.9369224905967712,0.9375543594360352,0.9381122589111328,0.9382998943328857,0.9354687333106995,0.9367685914039612,0.9378761649131775,0.9369863867759705,0.9381183385848999,0.9384804368019104,0.9373505711555481,0.9388093948364258,0.9381508231163025,0.9361647963523865,0.936119794845581,0.9382206201553345,0.9385299682617188,0.938042402267456,0.9379329085350037,0.9384750723838806,0.9378771185874939,0.9381338953971863,0.9362127780914307,0.9378451108932495,0.9385212063789368,0.9384152293205261,0.938820481300354,0.937428891658783,0.9379796981811523,0.9386900067329407,0.93828284740448,0.9362596273422241,0.9366841316223145,0.938438355922699,0.9387015700340271,0.9378572702407837,0.9385339021682739,0.9378167390823364,0.9376766085624695,0.9385331869125366,boxes_av1_75,0.9385331869125366
0.6080292463302612,0.609315037727356,0.6087393760681152,0.6042798757553101,0.6063989400863647,0.6059388518333435,0.6044635772705078,0.6062232851982117,0.6056168079376221,0.6089819073677063,0.6061363220214844,0.6070013642311096,0.6049741506576538,0.6064770817756653,0.6061684489250183,0.6040139198303223,0.6047852635383606,0.6046603322029114,0.603376567363739,0.6067606210708618,0.6038060188293457,0.607417106628418,0.607602596282959,0.6037948131561279,0.6063148975372314,0.6068674921989441,0.6009534001350403,0.600565493106842,0.6046624779701233,0.6064037084579468,0.6028515696525574,0.6082678437232971,0.6057415008544922,0.6031030416488647,0.6004312634468079,0.6033815145492554,0.6066158413887024,0.6082668900489807,0.6050863265991211,0.6096471548080444,0.6068601012229919,0.6070405840873718,0.6050657629966736,0.6079616546630859,0.6074420809745789,0.611543595790863,0.6093238592147827,0.610884428024292,0.6083590984344482,0.6063472628593445,0.6096054911613464,0.609012246131897,0.6072565317153931,0.6107750535011292,0.6102907061576843,0.6094327569007874,0.6119438409805298,0.6090148091316223,0.607661247253418,0.607054591178894,0.6072213649749756,0.6048821806907654,0.6034272909164429,0.6113372445106506,0.6104623079299927,0.6102820038795471,0.6063728332519531,0.6099793314933777,0.6046231389045715,0.6088221669197083,0.6067070960998535,0.6045781373977661,0.6097196340560913,0.61014324426651,0.6104391813278198,0.6071179509162903,0.6066474914550781,0.6088812947273254,0.6059694290161133,0.6075365543365479,0.6045648455619812,boxes_bpg_25,0.6045648455619812
0.6993608474731445,0.6987115144729614,0.6983091831207275,0.6981999278068542,0.6980414390563965,0.697625458240509,0.6957494020462036,0.6977847218513489,0.6970546245574951,0.6976338624954224,0.6987683773040771,0.6986582279205322,0.7010209560394287,0.6983877420425415,0.700007438659668,0.697575569152832,0.694719135761261,0.6972259879112244,0.6994627118110657,0.6971831321716309,0.6978625059127808,0.6974169015884399,0.698716938495636,0.6989284157752991,0.6950887441635132,0.6954658031463623,0.6967358589172363,0.6992663145065308,0.7009093761444092,0.6979458332061768,0.6967055201530457,0.6982874870300293,0.6969016790390015,0.6992202401161194,0.6963865756988525,0.6972832679748535,0.7005727291107178,0.6982771754264832,0.6995003819465637,0.6985014081001282,0.6977578401565552,0.6990988254547119,0.6983824372291565,0.6970292925834656,0.6974666118621826,0.7002264261245728,0.7007535099983215,0.6983668804168701,0.7034558653831482,0.6968336701393127,0.7002290487289429,0.6999896764755249,0.6960290670394897,0.6995014548301697,0.7009132504463196,0.6998526453971863,0.6983378529548645,0.7024423480033875,0.6957600712776184,0.6978684067726135,0.6975124478340149,0.6994414925575256,0.6981013417243958,0.6982962489128113,0.6993605494499207,0.6999785900115967,0.6987622976303101,0.6978532075881958,0.6989989876747131,0.6996866464614868,0.6976345181465149,0.6992954611778259,0.701415479183197,0.6993932127952576,0.7004955410957336,0.7007173299789429,0.6966831684112549,0.701974630355835,0.6965954899787903,0.6973932981491089,0.6970329880714417,boxes_bpg_375,0.6970329880714417
0.7811933755874634,0.7766293287277222,0.7783960700035095,0.779377818107605,0.7775380611419678,0.7779027223587036,0.7755963802337646,0.7762141227722168,0.7785618305206299,0.7763577103614807,0.7789544463157654,0.7798592448234558,0.7780097723007202,0.778235673904419,0.7747519016265869,0.7779844999313354,0.7778382301330566,0.7781564593315125,0.7778395414352417,0.7795113325119019,0.7774558663368225,0.7796289324760437,0.7758632302284241,0.7782518863677979,0.7767406702041626,0.776970624923706,0.7762169241905212,0.7770209312438965,0.7775432467460632,0.7786006331443787,0.777600109577179,0.7774619460105896,0.7764962315559387,0.7779567241668701,0.7790999412536621,0.7753412127494812,0.778454601764679,0.7811195254325867,0.7793717980384827,0.7780304551124573,0.7778337597846985,0.7752554416656494,0.7776752710342407,0.7750641107559204,0.7762312293052673,0.7769584059715271,0.7771394848823547,0.7770894765853882,0.7768835425376892,0.7771693468093872,0.7758142352104187,0.7770894169807434,0.777664840221405,0.7748104929924011,0.7792012095451355,0.778533399105072,0.7795608043670654,0.7783567905426025,0.7778700590133667,0.7761408090591431,0.7768111824989319,0.7781156897544861,0.777184784412384,0.7796364426612854,0.7790774703025818,0.7791117429733276,0.7798905372619629,0.7763540148735046,0.7765583395957947,0.777918815612793,0.7783910632133484,0.7767740488052368,0.7792989015579224,0.7784586548805237,0.7781716585159302,0.7794011831283569,0.7765735387802124,0.7794077396392822,0.7776836156845093,0.7786217331886292,0.7745808959007263,boxes_bpg_5,0.7745808959007263
0.8021840453147888,0.8027369976043701,0.8027344942092896,0.8027384877204895,0.80051189661026,0.8002850413322449,0.8022429347038269,0.8011475205421448,0.8020623922348022,0.8012550473213196,0.8014094829559326,0.8026030659675598,0.7994993329048157,0.8009963631629944,0.8011603355407715,0.800389289855957,0.8024546504020691,0.8004052042961121,0.8040658235549927,0.8012857437133789,0.8010304570198059,0.8031733632087708,0.8016250133514404,0.8022420406341553,0.8005070686340332,0.8011942505836487,0.8016069531440735,0.8023416996002197,0.8025428056716919,0.8027781844139099,0.8004682064056396,0.7995932698249817,0.7991141676902771,0.8017462491989136,0.7981287240982056,0.7986211776733398,0.7993282079696655,0.8016510605812073,0.8015157580375671,0.8017682433128357,0.8013113737106323,0.7983448505401611,0.8003120422363281,0.8003979325294495,0.800121545791626,0.8013512492179871,0.8023244738578796,0.7997682094573975,0.800501823425293,0.801465630531311,0.7990896701812744,0.7981608510017395,0.8006631731987,0.7994747757911682,0.8011078834533691,0.8024199604988098,0.8028802871704102,0.8023789525032043,0.8018864989280701,0.8016207814216614,0.8003278970718384,0.802372395992279,0.8007302284240723,0.8032444715499878,0.8023319244384766,0.8010664582252502,0.8013579845428467,0.8004512190818787,0.8006086945533752,0.8016029000282288,0.8009054064750671,0.7991867065429688,0.8024841547012329,0.8014844655990601,0.8018835783004761,0.800931453704834,0.8005767464637756,0.8001836538314819,0.8002122640609741,0.8004247546195984,0.8000556826591492,boxes_bpg_625,0.8000556826591492
0.8476338386535645,0.8477717041969299,0.8486031889915466,0.8492503762245178,0.8481513857841492,0.8471039533615112,0.8477137088775635,0.8473386168479919,0.8474860787391663,0.8492884635925293,0.8491622805595398,0.8482627868652344,0.8472723960876465,0.8479846715927124,0.8475348353385925,0.8481388092041016,0.8476206064224243,0.847801148891449,0.8477789759635925,0.8479626774787903,0.8487318158149719,0.8475604057312012,0.8483959436416626,0.8464561700820923,0.8479204177856445,0.8481245040893555,0.8489075899124146,0.847996711730957,0.8494511246681213,0.8485706448554993,0.8465203046798706,0.8485485911369324,0.8485931754112244,0.8486466407775879,0.847816526889801,0.8488320708274841,0.8489759564399719,0.8480520248413086,0.8473580479621887,0.8496363162994385,0.8471198081970215,0.8466607332229614,0.846778929233551,0.8480904698371887,0.8472874164581299,0.8482974767684937,0.8503972887992859,0.8482089042663574,0.8484958410263062,0.848423957824707,0.848721981048584,0.8465713858604431,0.8475466966629028,0.8478996753692627,0.849636971950531,0.8500449061393738,0.8484108448028564,0.8487845063209534,0.8485026955604553,0.8491895794868469,0.8495325446128845,0.8463935852050781,0.8471667170524597,0.8507581353187561,0.8488877415657043,0.849502444267273,0.8493615984916687,0.8469718098640442,0.8472373485565186,0.8480225801467896,0.8482038974761963,0.8504395484924316,0.849656879901886,0.8490784764289856,0.8502313494682312,0.8474627733230591,0.8487099409103394,0.8503379225730896,0.845849335193634,0.8481490015983582,0.8486946225166321,boxes_bpg_75,0.8486946225166321
