0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,name,lpips
0.12604068219661713,0.1299658715724945,0.13757938146591187,0.1396643966436386,0.1437850445508957,0.14497604966163635,0.15006327629089355,0.15290652215480804,0.1572609543800354,0.12896643579006195,0.13328193128108978,0.14083480834960938,0.14782211184501648,0.15291491150856018,0.15846893191337585,0.16036856174468994,0.15977126359939575,0.16579461097717285,0.1523873209953308,0.1561574786901474,0.1574842631816864,0.1583489179611206,0.16120341420173645,0.1661819964647293,0.16683745384216309,0.16310831904411316,0.1697521060705185,0.15787968039512634,0.1586417257785797,0.1596970558166504,0.16083230078220367,0.16471032798290253,0.16278398036956787,0.16380441188812256,0.16949115693569183,0.17190268635749817,0.16385897994041443,0.16444455087184906,0.1680096685886383,0.17087183892726898,0.17193837463855743,0.17450296878814697,0.17260046303272247,0.1766601800918579,0.18201565742492676,0.17343246936798096,0.17233307659626007,0.17377245426177979,0.17388510704040527,0.1781381517648697,0.18361344933509827,0.1837518960237503,0.18542656302452087,0.1899338662624359,0.1740097999572754,0.17311342060565948,0.17452850937843323,0.17511290311813354,0.1829792708158493,0.18770268559455872,0.18726569414138794,0.19169285893440247,0.19362756609916687,0.1767963469028473,0.17598915100097656,0.18087801337242126,0.18211635947227478,0.1838458776473999,0.19495894014835358,0.19418096542358398,0.195181205868721,0.1990673691034317,0.17967650294303894,0.18102815747261047,0.18220952153205872,0.18706488609313965,0.18858593702316284,0.1930006593465805,0.19742511212825775,0.20065727829933167,0.20090815424919128,boxes_av1_01,0.20090815424919128
0.024240247905254364,0.046100765466690063,0.047461867332458496,0.05389872565865517,0.0580509714782238,0.05883201211690903,0.057504307478666306,0.057884581387043,0.061685141175985336,0.04075613245368004,0.04624265804886818,0.057720985263586044,0.059109415858983994,0.0644143745303154,0.064180888235569,0.0652402713894844,0.06671705096960068,0.06640263646841049,0.06129971891641617,0.06337708234786987,0.06367942690849304,0.06694626063108444,0.0697467029094696,0.07101395726203918,0.07215011864900589,0.06994814425706863,0.07754690200090408,0.06534797698259354,0.06620991975069046,0.06891606748104095,0.07082490622997284,0.07783007621765137,0.07565148919820786,0.07717245817184448,0.07824379205703735,0.07870757579803467,0.07195170968770981,0.07425816357135773,0.074280746281147,0.07614385336637497,0.07732578366994858,0.07929631322622299,0.07790637016296387,0.08343178033828735,0.08323057740926743,0.07681746035814285,0.07763533294200897,0.07926105707883835,0.0807759165763855,0.08198801428079605,0.08495689183473587,0.08499567210674286,0.08739157021045685,0.08695673197507858,0.08023177832365036,0.08211760222911835,0.0825423151254654,0.08347943425178528,0.08607698976993561,0.08569957315921783,0.08777152001857758,0.08817900717258453,0.0941462516784668,0.08253586292266846,0.0841793417930603,0.08609483391046524,0.0872340202331543,0.08685159683227539,0.09226034581661224,0.09497499465942383,0.09375409781932831,0.09410129487514496,0.08652827143669128,0.08763396739959717,0.08974329382181168,0.0900750607252121,0.09165214002132416,0.09377990663051605,0.09482719004154205,0.09535636007785797,0.09612517803907394,boxes_av1_05,0.09612517803907394
0.002926974091678858,0.03537183254957199,0.030806712806224823,0.030853532254695892,0.03367586433887482,0.03333389014005661,0.03373682126402855,0.03428424149751663,0.03486122936010361,0.029587306082248688,0.03106509894132614,0.03167879581451416,0.03396565839648247,0.03613846004009247,0.03664868324995041,0.037415675818920135,0.03682399541139603,0.03595026582479477,0.03330378979444504,0.035454537719488144,0.03764874488115311,0.038673534989356995,0.03950302675366402,0.04031405970454216,0.04095529764890671,0.0386730395257473,0.0398380272090435,0.036935318261384964,0.03860639035701752,0.04098666086792946,0.04151422902941704,0.042423151433467865,0.04167909547686577,0.04161468520760536,0.042566437274217606,0.043880362063646317,0.038846734911203384,0.04131603613495827,0.042970798909664154,0.04399512708187103,0.04578326642513275,0.044670723378658295,0.043345339596271515,0.04336625710129738,0.044100064784288406,0.040954504162073135,0.042914897203445435,0.04465179890394211,0.04425342008471489,0.04556750878691673,0.04643312096595764,0.04554331302642822,0.04519300162792206,0.04586761072278023,0.04281589761376381,0.04426330700516701,0.046164337545633316,0.04442356154322624,0.04644239321351051,0.04587884247303009,0.0462101586163044,0.04622475802898407,0.04604864493012428,0.043085940182209015,0.04470456391572952,0.04665157198905945,0.04742458835244179,0.047594837844371796,0.05012587830424309,0.04835377633571625,0.048496972769498825,0.04865012317895889,0.04491598904132843,0.046944573521614075,0.047292329370975494,0.04851742833852768,0.04956263303756714,0.05052465572953224,0.05133923888206482,0.05052175000309944,0.0505656898021698,boxes_av1_15,0.0505656898021698
0.0020564463920891285,0.02745697647333145,0.025105120614171028,0.024535322561860085,0.02753821201622486,0.026786817237734795,0.02806878834962845,0.02814524993300438,0.028146442025899887,0.02450931817293167,0.025577986612915993,0.0263453871011734,0.027422524988651276,0.029109317809343338,0.02903774194419384,0.029758557677268982,0.030256666243076324,0.02970670908689499,0.026563365012407303,0.028178775683045387,0.0297500342130661,0.030944470316171646,0.032533422112464905,0.03176204860210419,0.03199777379631996,0.030224792659282684,0.032387875020504,0.02835335209965706,0.02946516126394272,0.030493665486574173,0.03199814260005951,0.03352271020412445,0.033495232462882996,0.033383406698703766,0.033030059188604355,0.03372430056333542,0.030271055176854134,0.032355766743421555,0.03283444046974182,0.0337388701736927,0.03538340702652931,0.03528113290667534,0.03374603018164635,0.03322114422917366,0.033910930156707764,0.031816139817237854,0.0331607423722744,0.03521406278014183,0.03481300547719002,0.035035379230976105,0.035302966833114624,0.03460010141134262,0.034290894865989685,0.0349988155066967,0.03255412355065346,0.03416477143764496,0.035428229719400406,0.03475030139088631,0.03595179319381714,0.035306014120578766,0.03615361452102661,0.03557635843753815,0.03570779412984848,0.0328441821038723,0.03363724797964096,0.03544335812330246,0.03574056923389435,0.03636183589696884,0.03775341436266899,0.03625085577368736,0.03664161637425423,0.035630300641059875,0.03254486620426178,0.03543424233794212,0.03470133990049362,0.036439575254917145,0.03693447634577751,0.03699357062578201,0.03651944175362587,0.03545776754617691,0.03662627935409546,boxes_av1_25,0.03662627935409546
0.0009567702072672546,0.00747779943048954,0.006342737935483456,0.007298445329070091,0.0071590011939406395,0.007093147840350866,0.007628967519849539,0.007276779040694237,0.0067039900459349155,0.006676465272903442,0.007128826342523098,0.007025204598903656,0.007404596544802189,0.007106328848749399,0.007507165893912315,0.007705943658947945,0.008079895749688148,0.007154345046728849,0.007258948870003223,0.0073881372809410095,0.007955675013363361,0.008094822987914085,0.007834888994693756,0.008020907640457153,0.008070999756455421,0.007864349521696568,0.007806902285665274,0.007600175682455301,0.007671233266592026,0.007656513713300228,0.008083968423306942,0.008326825685799122,0.008233730681240559,0.008232343941926956,0.008672520518302917,0.008585822768509388,0.007524115964770317,0.008307181298732758,0.008257875218987465,0.008188149891793728,0.008790727704763412,0.008630145341157913,0.008328499272465706,0.008663813583552837,0.008553597144782543,0.008031817153096199,0.008134350180625916,0.008729109540581703,0.008705589920282364,0.009067951701581478,0.008660592138767242,0.00870757270604372,0.009020818397402763,0.009067501872777939,0.008609039708971977,0.008552797138690948,0.008825868368148804,0.00871368870139122,0.008648790419101715,0.008381787687540054,0.008932260796427727,0.008711397647857666,0.008531575091183186,0.008121315389871597,0.008823977783322334,0.009071164764463902,0.008831971324980259,0.00827051978558302,0.008913177065551281,0.00882621482014656,0.008678003214299679,0.008447251282632351,0.008276020176708698,0.009108122438192368,0.00863028597086668,0.008701454848051071,0.008433645591139793,0.008396627381443977,0.008936046622693539,0.008402730338275433,0.008725745603442192,boxes_av1_75,0.008725745603442192
0.1515991985797882,0.1518639624118805,0.14967769384384155,0.1477014422416687,0.15284159779548645,0.1562262773513794,0.15424637496471405,0.15489056706428528,0.15674959123134613,0.1467297375202179,0.15085816383361816,0.15145233273506165,0.1529451161623001,0.15063858032226562,0.15423378348350525,0.1528657227754593,0.1539294570684433,0.15543493628501892,0.1495329737663269,0.14912360906600952,0.1493883728981018,0.15523651242256165,0.15264351665973663,0.14978735148906708,0.15090644359588623,0.15281346440315247,0.16155211627483368,0.15252532064914703,0.15184694528579712,0.14950546622276306,0.14921347796916962,0.15556833148002625,0.15061816573143005,0.1549653559923172,0.15123149752616882,0.15691308677196503,0.14900599420070648,0.15236796438694,0.1485271453857422,0.15071964263916016,0.15108266472816467,0.15314935147762299,0.148389995098114,0.15258042514324188,0.15681466460227966,0.1534620076417923,0.15253396332263947,0.1570967733860016,0.1503313034772873,0.1497308313846588,0.15425795316696167,0.15469761192798615,0.15225164592266083,0.15633980929851532,0.14931164681911469,0.1525242179632187,0.15150149166584015,0.14964935183525085,0.15128538012504578,0.1495244801044464,0.15109577775001526,0.153318390250206,0.152225062251091,0.14559370279312134,0.1504611074924469,0.15004600584506989,0.15002815425395966,0.14998598396778107,0.15379421412944794,0.1504916250705719,0.15287712216377258,0.15451721847057343,0.1501106172800064,0.14985452592372894,0.14813941717147827,0.1495797336101532,0.1516067087650299,0.15125633776187897,0.14952275156974792,0.1537475883960724,0.15405651926994324,boxes_bpg_25,0.15405651926994324
0.11841598898172379,0.11771435290575027,0.11718279123306274,0.11473651230335236,0.11901554465293884,0.11874842643737793,0.11653468012809753,0.11910253763198853,0.11931101977825165,0.11712438613176346,0.11601696908473969,0.11709605157375336,0.11812116950750351,0.11677853018045425,0.11872139573097229,0.11865825951099396,0.11833958327770233,0.11984418332576752,0.11440615355968475,0.11614137142896652,0.11612173914909363,0.11762423813343048,0.1130906343460083,0.11825438588857651,0.11629999428987503,0.11656192690134048,0.122648224234581,0.117693230509758,0.11522024869918823,0.11462672054767609,0.11534658074378967,0.11567951738834381,0.11805461347103119,0.11473912745714188,0.11797404289245605,0.12038528919219971,0.1181049793958664,0.11523011326789856,0.11915017664432526,0.11721836030483246,0.11582624912261963,0.1183253675699234,0.11476068198680878,0.1217414066195488,0.11775036156177521,0.11729301512241364,0.1159689873456955,0.11843503266572952,0.11748524010181427,0.1184348464012146,0.12018200010061264,0.11398419737815857,0.11942080408334732,0.12027113884687424,0.11325628310441971,0.11656629294157028,0.1180293932557106,0.11525119096040726,0.11280831694602966,0.11592158675193787,0.11536803841590881,0.11667274683713913,0.11506330966949463,0.11466618627309799,0.11592984944581985,0.11913557350635529,0.1122521162033081,0.11510051786899567,0.11914093792438507,0.11824644356966019,0.11908435076475143,0.12117333710193634,0.115146704018116,0.11695794761180878,0.11928802728652954,0.11390160024166107,0.1131393164396286,0.11508933454751968,0.11671358346939087,0.1183614656329155,0.12068638205528259,boxes_bpg_375,0.12068638205528259
0.08272554725408554,0.08381171524524689,0.08279815316200256,0.08134010434150696,0.08325836062431335,0.08561444282531738,0.08385443687438965,0.08558647334575653,0.08724573254585266,0.0804852768778801,0.08376262336969376,0.0833526998758316,0.08419283479452133,0.08365753293037415,0.08408430963754654,0.08735856413841248,0.08648005872964859,0.08506964147090912,0.08097520470619202,0.08059806376695633,0.07801397144794464,0.08166445046663284,0.08153900504112244,0.08479048311710358,0.08382757008075714,0.08687546849250793,0.08221477270126343,0.08190765976905823,0.08277493715286255,0.08329647779464722,0.08172326534986496,0.08241195231676102,0.08518557250499725,0.08349401503801346,0.08436471968889236,0.08233455568552017,0.08464348316192627,0.08470438420772552,0.08193060755729675,0.0840277224779129,0.08026423305273056,0.08385535329580307,0.08509302139282227,0.08181597292423248,0.08425486087799072,0.081864133477211,0.08146260678768158,0.08639263361692429,0.08192883431911469,0.08320216089487076,0.0843818262219429,0.08392976969480515,0.08481432497501373,0.08399489521980286,0.08424769341945648,0.08311528712511063,0.08462585508823395,0.0812549889087677,0.08296763896942139,0.08238817751407623,0.08219002187252045,0.08330223709344864,0.08313451707363129,0.08506056666374207,0.08232885599136353,0.08382539451122284,0.0823107659816742,0.08305852115154266,0.08415616303682327,0.08207815885543823,0.08236153423786163,0.08605483919382095,0.08119051903486252,0.08258092403411865,0.08373911678791046,0.08270737528800964,0.08329331874847412,0.08412891626358032,0.08446116745471954,0.08536350727081299,0.08405719697475433,boxes_bpg_5,0.08405719697475433
0.07066843658685684,0.07145339250564575,0.06939427554607391,0.06976468116044998,0.07362386584281921,0.07354794442653656,0.07295282185077667,0.07146520167589188,0.07376312464475632,0.07110095769166946,0.07159607857465744,0.07198696583509445,0.07201499491930008,0.0714452937245369,0.0718924030661583,0.07124011218547821,0.07470380514860153,0.07220451533794403,0.07227514684200287,0.06907513737678528,0.06839502602815628,0.07130113244056702,0.07121958583593369,0.07428658753633499,0.0685245618224144,0.07372775673866272,0.07052761316299438,0.07122556865215302,0.06971411406993866,0.0720175951719284,0.06918860226869583,0.07082141190767288,0.07329458743333817,0.07379347831010818,0.0723370909690857,0.07223314046859741,0.0704089105129242,0.06894795596599579,0.07189933210611343,0.07175508141517639,0.07185187935829163,0.07379123568534851,0.0714293047785759,0.07271991670131683,0.0714026391506195,0.07212917506694794,0.07082592695951462,0.07121895253658295,0.0709725171327591,0.07007667422294617,0.07070609927177429,0.07009432464838028,0.06883347034454346,0.07031483948230743,0.07084081321954727,0.0696476399898529,0.07039708644151688,0.07194835692644119,0.07105948030948639,0.07089657336473465,0.07201463729143143,0.07404384016990662,0.07157398015260696,0.07346882671117783,0.07180187106132507,0.07098045200109482,0.07222485542297363,0.06991402804851532,0.06978505849838257,0.07121720910072327,0.07146281003952026,0.072447270154953,0.0698133111000061,0.07549620419740677,0.07159923017024994,0.0721304640173912,0.07045590877532959,0.0726981908082962,0.07244032621383667,0.06969331204891205,0.07457205653190613,boxes_bpg_625,0.07457205653190613
0.04354174807667732,0.04557652026414871,0.04582114890217781,0.044086117297410965,0.045834291726350784,0.04449211061000824,0.045422762632369995,0.04618905484676361,0.04455386474728584,0.044824421405792236,0.04322881996631622,0.046227917075157166,0.04404393956065178,0.04589056223630905,0.04351558908820152,0.046148110181093216,0.044621676206588745,0.04732653498649597,0.04432958737015724,0.04158857464790344,0.04557066038250923,0.04332958906888962,0.04511085897684097,0.04474042356014252,0.044171042740345,0.044316936284303665,0.04519883915781975,0.04402000457048416,0.04351440817117691,0.043452512472867966,0.04361066222190857,0.046776898205280304,0.04610457271337509,0.04650386795401573,0.043425530195236206,0.04506313055753708,0.04375078156590462,0.046253930777311325,0.0450151264667511,0.04559709131717682,0.04541005194187164,0.04616894945502281,0.04596459120512009,0.04482411593198776,0.0454740971326828,0.045043401420116425,0.045520931482315063,0.04429631680250168,0.043681152164936066,0.044612202793359756,0.04716562479734421,0.04455423355102539,0.04490675404667854,0.04538082331418991,0.045652784407138824,0.04497341066598892,0.04563455283641815,0.04468640685081482,0.04445802420377731,0.04468093812465668,0.04460897296667099,0.046015068888664246,0.043694935739040375,0.0447084978222847,0.044828303158283234,0.04338347539305687,0.04437548667192459,0.042278654873371124,0.04359203949570656,0.04462491720914841,0.04322820156812668,0.04662131518125534,0.04552663490176201,0.04697435349225998,0.0459633506834507,0.04405456408858299,0.043852269649505615,0.044997747987508774,0.04422504082322121,0.043052900582551956,0.04432391747832298,boxes_bpg_75,0.04432391747832298
