0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,name,topiq_fr
0.8582938313484192,0.8497750163078308,0.8343377709388733,0.8136240243911743,0.8181211352348328,0.8113226294517517,0.7949622273445129,0.7873231172561646,0.7846917510032654,0.8527346849441528,0.8365170359611511,0.8214483857154846,0.7961143255233765,0.7630853652954102,0.7626120448112488,0.7821786999702454,0.7732363939285278,0.7630844712257385,0.791801393032074,0.7854734659194946,0.7941411137580872,0.7875974178314209,0.7814719676971436,0.7667554020881653,0.7603238224983215,0.7741134762763977,0.762584388256073,0.7702919840812683,0.7707189917564392,0.7758834958076477,0.7605379223823547,0.7563298344612122,0.7673614621162415,0.7638396620750427,0.7480825781822205,0.7391827702522278,0.7490565180778503,0.7434815764427185,0.7387157082557678,0.7467382550239563,0.7445581555366516,0.7469683289527893,0.7464573979377747,0.7378055453300476,0.7374972701072693,0.7321193814277649,0.7364676594734192,0.7375532984733582,0.7360672950744629,0.7326238751411438,0.7324479818344116,0.7277715802192688,0.7272173166275024,0.7275059819221497,0.7086398005485535,0.7119724154472351,0.7108923196792603,0.715229332447052,0.719020426273346,0.7162683010101318,0.7101835608482361,0.7049000263214111,0.7033606171607971,0.7020060420036316,0.7013933062553406,0.706093966960907,0.702927827835083,0.6940081119537354,0.7028517127037048,0.7050753235816956,0.7006286978721619,0.6990099549293518,0.7147193551063538,0.7118732333183289,0.7203968167304993,0.7057482600212097,0.7073758840560913,0.7069804072380066,0.7003910541534424,0.6964849233627319,0.7081253528594971,boxes_av1_01,0.7081253528594971
0.9478582739830017,0.9442747235298157,0.9415633082389832,0.9384613633155823,0.9341432452201843,0.9312252402305603,0.9285728335380554,0.9302375912666321,0.9286428689956665,0.9453203678131104,0.9408863186836243,0.9343388676643372,0.931316077709198,0.9314762949943542,0.9277090430259705,0.9277001023292542,0.9254100322723389,0.9238325953483582,0.929465651512146,0.9295437932014465,0.9267028570175171,0.9238651394844055,0.92313551902771,0.9195423722267151,0.9167436957359314,0.9209848046302795,0.9163935780525208,0.9209490418434143,0.9179399609565735,0.9171777367591858,0.9187926650047302,0.9155349731445312,0.9128941893577576,0.9102986454963684,0.9153488278388977,0.9128871560096741,0.9174525141716003,0.9035813808441162,0.909284234046936,0.908446192741394,0.9023834466934204,0.9096735715866089,0.9098970293998718,0.896523654460907,0.891717255115509,0.9124835729598999,0.9009563326835632,0.9002788662910461,0.9060336947441101,0.9020267128944397,0.9042633175849915,0.8984037041664124,0.8934000730514526,0.8972850441932678,0.906662106513977,0.9014425873756409,0.8943044543266296,0.9069164991378784,0.895275890827179,0.8967325091362,0.8972343802452087,0.8971583247184753,0.90212482213974,0.8969832062721252,0.8928349614143372,0.8919283747673035,0.8985946178436279,0.8813318610191345,0.8928274512290955,0.8916898369789124,0.8923795819282532,0.8972068428993225,0.9015437364578247,0.8935428261756897,0.8865345120429993,0.8845513463020325,0.8913903832435608,0.8902949690818787,0.8874973654747009,0.8947277665138245,0.8977699875831604,boxes_av1_05,0.8977699875831604
0.9444666504859924,0.9454793334007263,0.9462681412696838,0.9450350999832153,0.9439744353294373,0.9415127038955688,0.9437903761863708,0.943376362323761,0.9431250691413879,0.9474791288375854,0.9459571242332458,0.9444869160652161,0.9434163570404053,0.9429301023483276,0.9421361088752747,0.942998468875885,0.9431018829345703,0.9430181384086609,0.9439956545829773,0.9428905248641968,0.9428709149360657,0.9420009255409241,0.9410913586616516,0.9408940076828003,0.9401683211326599,0.9418309330940247,0.9421536922454834,0.9432587027549744,0.9427593350410461,0.9404886960983276,0.9410074949264526,0.9393566250801086,0.9399412274360657,0.9406730532646179,0.9415444731712341,0.9399175047874451,0.942773163318634,0.941474974155426,0.9409096837043762,0.9377811551094055,0.9380762577056885,0.9392101168632507,0.9391494989395142,0.936680018901825,0.9298399090766907,0.94096440076828,0.9367130398750305,0.9381389617919922,0.9348240494728088,0.9349908232688904,0.9356324672698975,0.9330269694328308,0.9350035786628723,0.9330324530601501,0.939048707485199,0.9371286630630493,0.9326269030570984,0.9369691014289856,0.9361254572868347,0.932645320892334,0.9349631667137146,0.9336795210838318,0.9337946772575378,0.9372600317001343,0.9365969300270081,0.9344814419746399,0.9354696869850159,0.928088903427124,0.9322147965431213,0.9344943761825562,0.9378290176391602,0.9360503554344177,0.9389289617538452,0.9317103624343872,0.9351441860198975,0.9328233003616333,0.93514484167099,0.9332619309425354,0.9320127367973328,0.9366808533668518,0.9359847903251648,boxes_av1_15,0.9359847903251648
0.9415149092674255,0.9466963410377502,0.9462749361991882,0.9458208084106445,0.9446457028388977,0.944466769695282,0.9449433088302612,0.9444779753684998,0.9431149959564209,0.9478527903556824,0.9465749263763428,0.9451599717140198,0.9444302916526794,0.9446849822998047,0.9448824524879456,0.9449551701545715,0.9450654983520508,0.9450340270996094,0.9457302689552307,0.9451530575752258,0.9455645084381104,0.9437327980995178,0.9438728094100952,0.9436164498329163,0.943541407585144,0.9440008997917175,0.9456383585929871,0.9442583918571472,0.9450365304946899,0.9435691237449646,0.9436133503913879,0.9410872459411621,0.9407334327697754,0.9424816966056824,0.9437727332115173,0.9430419206619263,0.9451533555984497,0.9439433217048645,0.942527711391449,0.942237913608551,0.939582884311676,0.9396083950996399,0.941989004611969,0.9417541027069092,0.9391229748725891,0.9438964128494263,0.941648542881012,0.9427666664123535,0.9411792159080505,0.942310631275177,0.9412149786949158,0.9412190318107605,0.9428638815879822,0.940394937992096,0.9437790513038635,0.9420061707496643,0.9403635263442993,0.9414934515953064,0.9411268830299377,0.9409845471382141,0.9409400224685669,0.9401074051856995,0.9396955370903015,0.9424294233322144,0.9409550428390503,0.9414804577827454,0.9415695667266846,0.938348114490509,0.939616858959198,0.9387625455856323,0.9415886998176575,0.939070999622345,0.9433494210243225,0.9409273266792297,0.9411367774009705,0.9403830766677856,0.9401811957359314,0.937592089176178,0.9390061497688293,0.9406238198280334,0.9408197999000549,boxes_av1_25,0.9408197999000549
0.9380856156349182,0.944909930229187,0.9440345168113708,0.9437029361724854,0.9438801407814026,0.9434738755226135,0.9436790943145752,0.94395512342453,0.9434152245521545,0.9448263645172119,0.945010781288147,0.9435058236122131,0.9434709548950195,0.944305956363678,0.9437359571456909,0.9437892436981201,0.9444894790649414,0.9437970519065857,0.9448193907737732,0.9447323679924011,0.9438478350639343,0.9434400796890259,0.9432549476623535,0.943311870098114,0.9432640075683594,0.9442101120948792,0.9445492029190063,0.9442534446716309,0.944675087928772,0.9445460438728333,0.9443644881248474,0.9431027770042419,0.9432491660118103,0.943257212638855,0.944138765335083,0.9433180689811707,0.9445300698280334,0.9443292617797852,0.9447096586227417,0.9439799785614014,0.9434606432914734,0.9430742859840393,0.9430109858512878,0.9441729187965393,0.9431820511817932,0.9447528123855591,0.9437791705131531,0.9444406628608704,0.9437662363052368,0.9439284205436707,0.9433117508888245,0.9437184929847717,0.9445716738700867,0.94400554895401,0.9446995854377747,0.9448712468147278,0.9445464015007019,0.9449042677879333,0.9441739916801453,0.9441965222358704,0.9436661005020142,0.9441297650337219,0.9435456395149231,0.9443870782852173,0.9436869025230408,0.9439011216163635,0.9440093636512756,0.944141685962677,0.943389892578125,0.943953812122345,0.9433053135871887,0.9432056546211243,0.9441742300987244,0.943621814250946,0.9434052109718323,0.9436860680580139,0.943857729434967,0.9426458477973938,0.9429520964622498,0.9431872963905334,0.9440272450447083,boxes_av1_75,0.9440272450447083
0.8186473250389099,0.8281437754631042,0.82166987657547,0.8200148940086365,0.8240583539009094,0.8081348538398743,0.8140249252319336,0.815520703792572,0.8153427243232727,0.8201566338539124,0.8241387009620667,0.8271259665489197,0.813425600528717,0.8246683478355408,0.8216696977615356,0.809649646282196,0.8170443177223206,0.8084374070167542,0.8098539113998413,0.8211612701416016,0.8123449683189392,0.8157767057418823,0.819375216960907,0.8166865706443787,0.800970733165741,0.8161438703536987,0.8231642246246338,0.8149608969688416,0.8222606778144836,0.8186821341514587,0.8138480186462402,0.807999849319458,0.8070243000984192,0.8218476176261902,0.803563117980957,0.8134620785713196,0.8159935474395752,0.8095870614051819,0.8209632635116577,0.8145167827606201,0.8134125471115112,0.8050855994224548,0.8035097718238831,0.8088735938072205,0.8117104172706604,0.8145055174827576,0.8125216364860535,0.8029865026473999,0.8136963248252869,0.8140129446983337,0.8181583285331726,0.816035807132721,0.813518226146698,0.80540531873703,0.8186071515083313,0.8113409876823425,0.8066418766975403,0.813580334186554,0.8136760592460632,0.8248744606971741,0.7935841679573059,0.8100178837776184,0.8232498168945312,0.8147168755531311,0.8127956986427307,0.8069919943809509,0.814819872379303,0.8233603835105896,0.7932784557342529,0.8030534386634827,0.8157767057418823,0.8101456165313721,0.8174734711647034,0.8142147660255432,0.8165878057479858,0.8129644989967346,0.8138185739517212,0.8061285614967346,0.8077623248100281,0.8087618947029114,0.8087949156761169,boxes_bpg_25,0.8087949156761169
0.8771796822547913,0.8811981081962585,0.8811232447624207,0.8780558705329895,0.8758039474487305,0.8737306594848633,0.8737210631370544,0.8732612133026123,0.8741198182106018,0.8795784115791321,0.8785600066184998,0.8732630014419556,0.8771466612815857,0.8821795582771301,0.8762722611427307,0.8815557360649109,0.8786762356758118,0.8750361800193787,0.8772667050361633,0.8715311288833618,0.8755372762680054,0.8735709190368652,0.8787078261375427,0.877224862575531,0.8716529011726379,0.8741640448570251,0.876436710357666,0.8728014826774597,0.8679202795028687,0.8763933777809143,0.8646720051765442,0.8731224536895752,0.858542263507843,0.8703927397727966,0.8764190673828125,0.8760356307029724,0.8750147223472595,0.868736207485199,0.8746197819709778,0.8741363286972046,0.8708469867706299,0.8750279545783997,0.8794993162155151,0.8665800094604492,0.8651006817817688,0.8745743632316589,0.8652891516685486,0.8703063130378723,0.874804675579071,0.8769959807395935,0.872417151927948,0.8822522759437561,0.873957097530365,0.8782219886779785,0.8778294920921326,0.8798722624778748,0.863249659538269,0.8730548620223999,0.8751887679100037,0.8730155229568481,0.8631170392036438,0.875832736492157,0.8794721961021423,0.8772134184837341,0.865011990070343,0.8626195192337036,0.879652202129364,0.8801512122154236,0.8745752573013306,0.8794917464256287,0.8788942098617554,0.8756502270698547,0.8812160491943359,0.8769848942756653,0.8718260526657104,0.8729073405265808,0.8786303400993347,0.8658912777900696,0.877583920955658,0.8727492690086365,0.8796445727348328,boxes_bpg_375,0.8796445727348328
0.9228155016899109,0.918128252029419,0.9214327931404114,0.9137102365493774,0.9161718487739563,0.9147536158561707,0.9144980907440186,0.9212211966514587,0.9146788120269775,0.917724072933197,0.9173743724822998,0.915276825428009,0.9197818636894226,0.919377326965332,0.917226254940033,0.9155313372612,0.9128512740135193,0.9178786873817444,0.920134425163269,0.9170573353767395,0.9229094386100769,0.9189360737800598,0.9158481359481812,0.9131209850311279,0.917509138584137,0.914609968662262,0.9194278717041016,0.9153280854225159,0.9166033864021301,0.9163042306900024,0.9173130393028259,0.9163438677787781,0.908404529094696,0.9170438647270203,0.9122868180274963,0.9164618253707886,0.9136893153190613,0.9176296591758728,0.911920964717865,0.9149302840232849,0.9189878106117249,0.9124155640602112,0.9184820652008057,0.9155722260475159,0.9161667227745056,0.9181037545204163,0.9166951775550842,0.9162861704826355,0.9209111332893372,0.9203101992607117,0.9103191494941711,0.9168276786804199,0.9062386155128479,0.9146825671195984,0.9144564270973206,0.914306104183197,0.9077436923980713,0.9137824177742004,0.9201030135154724,0.9171528816223145,0.9106772541999817,0.9091500043869019,0.9118101000785828,0.9171767830848694,0.9166699051856995,0.9151359796524048,0.9135347008705139,0.915010392665863,0.9102265238761902,0.9152736067771912,0.9176865220069885,0.9125215411186218,0.9178497195243835,0.9065157771110535,0.9140441417694092,0.9138262271881104,0.917086660861969,0.9137657284736633,0.9142691493034363,0.9174265265464783,0.9144322276115417,boxes_bpg_5,0.9144322276115417
0.9273959398269653,0.9240309596061707,0.9255578517913818,0.9271668791770935,0.9239561557769775,0.9262573719024658,0.9209368824958801,0.9225628972053528,0.9227831363677979,0.9284735918045044,0.9246541261672974,0.9229705929756165,0.9270411133766174,0.9253087043762207,0.9277264475822449,0.9246422052383423,0.9218032360076904,0.9234142899513245,0.9268495440483093,0.9252404570579529,0.927760124206543,0.9302352070808411,0.9271093606948853,0.9200543761253357,0.9249864816665649,0.9243120551109314,0.9240409135818481,0.9226774573326111,0.9273627400398254,0.9211814403533936,0.9201512336730957,0.9281845092773438,0.9254698753356934,0.9269140958786011,0.923449695110321,0.924713134765625,0.9267178773880005,0.9225161671638489,0.921812117099762,0.924497663974762,0.9253769516944885,0.9277310371398926,0.9251083135604858,0.9211851954460144,0.9245493412017822,0.9256124496459961,0.9267154335975647,0.9223217368125916,0.9253970980644226,0.9274322986602783,0.9248902201652527,0.9253159761428833,0.9243609309196472,0.9242516756057739,0.9251716732978821,0.9226826429367065,0.9205289483070374,0.9223540425300598,0.9252645969390869,0.9221201539039612,0.9221858382225037,0.9209375977516174,0.9242121577262878,0.9284283518791199,0.9233642220497131,0.9228169322013855,0.9254359006881714,0.9282726645469666,0.9216132164001465,0.9225609302520752,0.9259158968925476,0.9251061081886292,0.9280732274055481,0.9207623600959778,0.9236595630645752,0.9238108992576599,0.926001787185669,0.917147696018219,0.9220288395881653,0.9260533452033997,0.920112133026123,boxes_bpg_625,0.920112133026123
0.9389646649360657,0.9401850700378418,0.9401621222496033,0.9403073191642761,0.9391577243804932,0.9369750022888184,0.9356737732887268,0.9382548928260803,0.9367519021034241,0.9391582608222961,0.9400847554206848,0.9388476014137268,0.9381095767021179,0.9403089880943298,0.9376068711280823,0.9383309483528137,0.9389632344245911,0.9396842122077942,0.9392011761665344,0.9403170943260193,0.9383916258811951,0.9408767819404602,0.9394212365150452,0.9371418356895447,0.9377596378326416,0.9382907748222351,0.9398255944252014,0.9397777915000916,0.9398054480552673,0.9383870959281921,0.9384886622428894,0.9372256994247437,0.9387297630310059,0.9378728270530701,0.9408079385757446,0.9399800896644592,0.9400692582130432,0.9388097524642944,0.9361026883125305,0.9378017783164978,0.9406878352165222,0.9391611218452454,0.9365608096122742,0.9374465942382812,0.9354731440544128,0.9377893805503845,0.9386749863624573,0.9380740523338318,0.9396296143531799,0.9397116303443909,0.9378088116645813,0.9371035099029541,0.9368311762809753,0.936210572719574,0.9383721351623535,0.9385658502578735,0.9375993609428406,0.9388936161994934,0.9392189383506775,0.9387981295585632,0.9360687136650085,0.9370772838592529,0.9385773539543152,0.9380151629447937,0.9382066130638123,0.9393497109413147,0.9409552216529846,0.9408356547355652,0.9373671412467957,0.9374476075172424,0.9381201267242432,0.936077892780304,0.9394991993904114,0.9323498606681824,0.9382792711257935,0.9394603371620178,0.9384958148002625,0.9378160238265991,0.9380243420600891,0.9389514327049255,0.9383852481842041,boxes_bpg_75,0.9383852481842041
