0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,name,wadiqam_fr
-0.005209432914853096,-0.005044498946517706,-0.008242815732955933,-0.009509483352303505,-0.010002846829593182,-0.011873616836965084,-0.013422909192740917,-0.012173142284154892,-0.013391492888331413,-0.007777914870530367,-0.006716549396514893,-0.009994886815547943,-0.012056914158165455,-0.012693926692008972,-0.013439944945275784,-0.012876249849796295,-0.013844559900462627,-0.014429469592869282,-0.011638384312391281,-0.011187642812728882,-0.013048467226326466,-0.0151404133066535,-0.01565127819776535,-0.015569482930004597,-0.014170875772833824,-0.013872291892766953,-0.015084744431078434,-0.015526228584349155,-0.016361607238650322,-0.014601806178689003,-0.016191041097044945,-0.017525402829051018,-0.01744571328163147,-0.01600353978574276,-0.015760820358991623,-0.016610389575362206,-0.01887139305472374,-0.017444292083382607,-0.018688030540943146,-0.01732575334608555,-0.01860807090997696,-0.018106309697031975,-0.018654072657227516,-0.017232051119208336,-0.017523273825645447,-0.01938547194004059,-0.020269818603992462,-0.019699132069945335,-0.018503323197364807,-0.018691102042794228,-0.018413590267300606,-0.018993355333805084,-0.01989593356847763,-0.019274352118372917,-0.021120619028806686,-0.020556990057229996,-0.01994135230779648,-0.020107034593820572,-0.021247999742627144,-0.02190488763153553,-0.021858204156160355,-0.020356036722660065,-0.02116152085363865,-0.020218631252646446,-0.019477464258670807,-0.019321845844388008,-0.019540397450327873,-0.020121511071920395,-0.020080173388123512,-0.020740194246172905,-0.020520558580756187,-0.02050655335187912,-0.018880540505051613,-0.019249340519309044,-0.017715757712721825,-0.016791976988315582,-0.0184928085654974,-0.019162598997354507,-0.020883023738861084,-0.018955837935209274,-0.01946519874036312,boxes_av1_01,-0.01946519874036312
0.005674069281667471,0.004310523625463247,0.0029721397440880537,0.002703496953472495,0.0019837263971567154,0.0014173822710290551,0.0015419668052345514,0.0015717163914814591,0.00181724748108536,0.00274104718118906,0.0026422336231917143,0.0013484811643138528,0.0013719511916860938,0.0015734130283817649,0.001632269355468452,0.001777653698809445,0.0008458718657493591,0.0008227828075177968,0.000579334213398397,0.0009337504161521792,0.0015799052780494094,0.001048445701599121,0.000777011620812118,0.000855572463478893,0.00032003119122236967,0.0007004773360677063,-0.0013288450427353382,0.000700745265930891,9.998555469792336e-05,-6.223663717719319e-07,0.00037483955384232104,0.00015883710875641555,-0.00026976526714861393,0.0004251419159118086,-9.541913459543139e-05,-0.0005036388756707311,-0.0016653055790811777,-0.0007481236825697124,-0.0006145570077933371,-0.0010212479392066598,-0.001197735546156764,-0.0006847783806733787,-0.0011323090875521302,-0.0011854448821395636,-0.0011095836525782943,-0.0034197974018752575,-0.002380416728556156,-0.0022516408935189247,-0.002892468823119998,-0.002701943041756749,-0.002673930488526821,-0.003010969841852784,-0.004783094860613346,-0.004752073436975479,-0.0037630898877978325,-0.0031784819439053535,-0.0035383945796638727,-0.0024342865217477083,-0.0032046150881797075,-0.003932497464120388,-0.0040099057368934155,-0.0031893502455204725,-0.004609300289303064,-0.0027262712828814983,-0.002950543537735939,-0.003203019965440035,-0.0022200806997716427,-0.003714305115863681,-0.00416840985417366,-0.004209194332361221,-0.0039634318090975285,-0.004335365258157253,-0.0031607213895767927,-0.004035054240375757,-0.0040582772344350815,-0.0034091605339199305,-0.0032749345991760492,-0.0027682462241500616,-0.0037859457079321146,-0.004126956220716238,-0.0038545019924640656,boxes_av1_05,-0.0038545019924640656
0.006220343988388777,0.005183455999940634,0.004975640680640936,0.005407680757343769,0.0053264363668859005,0.005320994183421135,0.005267577711492777,0.005053707864135504,0.005554748699069023,0.004965097177773714,0.005285013001412153,0.004957349039614201,0.004718634765595198,0.005403616465628147,0.005276901181787252,0.005396844819188118,0.005528036504983902,0.005334843881428242,0.0036787064746022224,0.0034291520714759827,0.004631249234080315,0.00420130742713809,0.004167185630649328,0.003994358237832785,0.004994371440261602,0.0046566869132220745,0.0043144370429217815,0.003654804779216647,0.0029483595862984657,0.003689330071210861,0.004349416121840477,0.004026469308882952,0.0037692179903388023,0.004112419672310352,0.003841104218736291,0.00337558938190341,0.002533313585445285,0.002715244423598051,0.0029853128362447023,0.0028953249566257,0.0033626260701566935,0.0031361577566713095,0.0028913291171193123,0.0032246916089206934,0.0027825902216136456,0.0019260490080341697,0.0017844147514551878,0.0018414598889648914,0.0012523590121418238,0.0025282641872763634,0.0017533134669065475,0.002467479556798935,0.001470505609177053,0.001662881695665419,0.0012468812055885792,0.0016335973050445318,0.0014731584815308452,0.0010177601361647248,0.0011652912944555283,0.0013822125038132071,0.00026747278752736747,0.0006220857612788677,0.00015715784684289247,0.0013911210699006915,0.0016475811135023832,0.0017733447020873427,0.0018906578188762069,0.0014984222361817956,0.0016730597708374262,0.0014111233176663518,0.0016539042117074132,0.0013691651402041316,0.001213034731335938,0.0009861072758212686,0.0012007380137220025,0.0014339496847242117,0.001580661628395319,0.0016036051092669368,0.001548520871438086,0.0012409411137923598,0.001390359946526587,boxes_av1_15,0.001390359946526587
0.006413215771317482,0.005892258137464523,0.005581317003816366,0.005873048212379217,0.006126757711172104,0.00595164904370904,0.0057767825201153755,0.006165697239339352,0.006383446976542473,0.005123822018504143,0.005304565187543631,0.005204557906836271,0.005245707929134369,0.006016585975885391,0.005771842319518328,0.005896508693695068,0.006238242145627737,0.005595511756837368,0.004235400818288326,0.004418252967298031,0.005184710491448641,0.005192304030060768,0.005243980325758457,0.005379454232752323,0.005212815478444099,0.005174058489501476,0.004576796665787697,0.004566142335534096,0.004087844397872686,0.004528294783085585,0.004673121962696314,0.004452075343579054,0.004182995297014713,0.004812649916857481,0.004853946156799793,0.003919712733477354,0.003058677539229393,0.0033053436782211065,0.003889836370944977,0.004111526533961296,0.004162335302680731,0.004275497980415821,0.003915925044566393,0.004010627046227455,0.003950303420424461,0.00209200382232666,0.0021670593414455652,0.0022727232426404953,0.0019652065820991993,0.0026454213075339794,0.002372638089582324,0.0024108621291816235,0.001948199118487537,0.0022002672776579857,0.001692541758529842,0.002159993164241314,0.001735231140628457,0.0019045030931010842,0.0022339741699397564,0.0020634704269468784,0.00193664594553411,0.0019148036371916533,0.0017447208520025015,0.0023573243524879217,0.002333210315555334,0.0027165706269443035,0.0026702778413891792,0.002675329800695181,0.002380486112087965,0.002578028477728367,0.0025583975948393345,0.002469646977260709,0.0019710147753357887,0.0013125056866556406,0.0017372022848576307,0.0016901345225051045,0.0027816439978778362,0.002642835723236203,0.0025296341627836227,0.0022510176058858633,0.0023031411692500114,boxes_av1_25,0.0023031411692500114
0.0063824886456131935,0.00636489549651742,0.006345617119222879,0.0066228341311216354,0.006748831830918789,0.0068358685821294785,0.006828477140516043,0.006567482836544514,0.006729342043399811,0.005853777751326561,0.006046144757419825,0.006103060208261013,0.006486754398792982,0.006280453409999609,0.006296965293586254,0.006507784128189087,0.006464336067438126,0.006018145941197872,0.005464883986860514,0.00530012184754014,0.0059121171943843365,0.005745630245655775,0.005554935894906521,0.005554764531552792,0.005955913569778204,0.005542284809052944,0.005606727674603462,0.0052546169608831406,0.00496732909232378,0.005164600908756256,0.005353463348001242,0.005641997326165438,0.005016994196921587,0.005779101978987455,0.005112605635076761,0.005585295148193836,0.004518541507422924,0.004713813308626413,0.004813965409994125,0.004629529081285,0.0047469958662986755,0.00495609687641263,0.004821394104510546,0.004421559162437916,0.004856421612203121,0.0036565170157700777,0.003868511412292719,0.0036389275919646025,0.003285725601017475,0.003838537959381938,0.0034255993086844683,0.0037607222329825163,0.0032357312738895416,0.0036743066739290953,0.003322125878185034,0.003610332729294896,0.003596929367631674,0.0036949708592146635,0.0033515861723572016,0.003697145264595747,0.0037446701899170876,0.003197628306224942,0.003331458428874612,0.0038989423774182796,0.004140313249081373,0.0039031868800520897,0.004003172740340233,0.004015079699456692,0.0037704675924032927,0.003603760851547122,0.004291670862585306,0.004297421779483557,0.0033489440102130175,0.0030518360435962677,0.00347525835968554,0.0035573928616940975,0.003113984130322933,0.003984051290899515,0.0032781276386231184,0.003674454288557172,0.0033195666037499905,boxes_av1_75,0.0033195666037499905
-0.006507929880172014,-0.005112478509545326,-0.007461850065737963,-0.006386425346136093,-0.007172792684286833,-0.007201043888926506,-0.007904769852757454,-0.006098715588450432,-0.0071066515520215034,-0.007572221104055643,-0.008272824808955193,-0.005906666163355112,-0.007918357849121094,-0.008749628439545631,-0.007650602143257856,-0.007440518122166395,-0.007783942390233278,-0.00838592741638422,-0.0075949751771986485,-0.008133122697472572,-0.008657737635076046,-0.008453081361949444,-0.0077314903028309345,-0.007305511739104986,-0.009413073770701885,-0.007996991276741028,-0.00828349869698286,-0.008830896578729153,-0.01092373114079237,-0.007587861269712448,-0.009303088299930096,-0.007283063605427742,-0.006974897813051939,-0.008643817156553268,-0.008032758720219135,-0.00871703028678894,-0.007936440408229828,-0.008970252238214016,-0.008777959272265434,-0.008714349009096622,-0.008963467553257942,-0.00789719633758068,-0.00808331836014986,-0.009891094639897346,-0.007999858818948269,-0.010105226188898087,-0.010578427463769913,-0.010922136716544628,-0.010458878241479397,-0.012795045040547848,-0.010816486552357674,-0.010791384615004063,-0.013083430007100105,-0.010585331358015537,-0.010784342885017395,-0.009461093693971634,-0.00872407853603363,-0.00864725187420845,-0.010958855971693993,-0.010555979795753956,-0.012413131073117256,-0.011133866384625435,-0.011515547521412373,-0.011571370996534824,-0.010014316067099571,-0.008779126219451427,-0.011514398269355297,-0.008904707618057728,-0.008222758769989014,-0.008674335666000843,-0.009464818052947521,-0.008551718667149544,-0.010458242148160934,-0.009883618913590908,-0.010346791706979275,-0.008006262592971325,-0.010153759270906448,-0.00980469398200512,-0.010762452147901058,-0.010318294167518616,-0.011761878617107868,boxes_bpg_25,-0.011761878617107868
-0.002457404276356101,-0.001604138407856226,-0.002405862556770444,-0.0024321710225194693,-0.0018820103723555803,-0.00206281547434628,-0.0025548827834427357,-0.002509712241590023,-0.0038191010244190693,-0.0020320743788033724,-0.002295305486768484,-0.0018526948988437653,-0.0036142091266810894,-0.002617374761030078,-0.002213957253843546,-0.0025220958050340414,-0.0028729652985930443,-0.0024291449226439,-0.004167413339018822,-0.0029819088522344828,-0.0026282735634595156,-0.003301745280623436,-0.0018057941924780607,-0.0015174397267401218,-0.0031801939476281404,-0.004621532745659351,-0.004021242260932922,-0.0037424161564558744,-0.005237734876573086,-0.004514174535870552,-0.004313542507588863,-0.0030679081100970507,-0.0032345063518732786,-0.0033200024627149105,-0.0035351512487977743,-0.005272618029266596,-0.003359670052304864,-0.003714287420734763,-0.003884680336341262,-0.003821549704298377,-0.0026916901115328074,-0.0034048748202621937,-0.0036447402089834213,-0.0038647411856800318,-0.0042335535399615765,-0.0036240515764802694,-0.004172465298324823,-0.006549568846821785,-0.004608403891324997,-0.00525921443477273,-0.003556689014658332,-0.005656200926750898,-0.004257411230355501,-0.0066231065429747105,-0.005360426381230354,-0.004701337777078152,-0.005796570330858231,-0.004609610885381699,-0.0046639894135296345,-0.005374017637223005,-0.0057823839597404,-0.005848914384841919,-0.0057362280786037445,-0.0031760286074131727,-0.003976758103817701,-0.005325376056134701,-0.0037111409474164248,-0.004674153868108988,-0.004462135024368763,-0.005160742439329624,-0.005205041728913784,-0.0052531748078763485,-0.004899662919342518,-0.004946257919073105,-0.004490492399781942,-0.004274934530258179,-0.00453480938449502,-0.003991787321865559,-0.004060773178935051,-0.0035657393746078014,-0.003916970454156399,boxes_bpg_375,-0.003916970454156399
0.0005297246389091015,0.001741645741276443,0.0017169320490211248,0.0011728225508704782,0.0016235864022746682,0.002151652704924345,0.001973574748262763,0.0006730996537953615,0.0002596365811768919,0.0015704453689977527,0.0006610630662180483,0.0013166983844712377,0.0010046664392575622,0.0013003608910366893,0.0006003397866152227,0.002020019805058837,0.0010243685683235526,0.00025932362768799067,-0.00041889044223353267,-0.0006711336900480092,0.001611654064618051,-0.00034517497988417745,-3.6327091947896406e-05,0.0007349076331593096,0.0005252925329841673,-0.00037877939757891,0.0003757756785489619,0.0003509645175654441,-0.0008907779701985419,0.00036447192542254925,0.0006839758134447038,-0.0009033614187501371,0.0008314339211210608,0.0010029911063611507,8.12687721918337e-05,0.000770723563618958,0.0003688042634166777,-0.001524823484942317,0.0003825829771813005,2.1399180695880204e-05,0.00022100475325714797,-0.0004621160915121436,0.0005386921111494303,-0.0003057027352042496,-0.0009122281917370856,-0.0014925983268767595,-0.0016136730555444956,-0.0007493456942029297,-0.0011075912043452263,-0.0014197941636666656,-0.0021719688083976507,-0.001746747875586152,-0.0017026991117745638,-0.0023084019776433706,-0.0012363288551568985,-0.0012623086804524064,-0.0019587373826652765,-0.0010342055466026068,-0.0019098876509815454,-0.0012175132287666202,-0.00201169541105628,-0.001845426857471466,-0.0019908028189092875,-0.0008747513638809323,-0.0013867855304852128,-0.00046744837891310453,-0.0003698655345942825,-0.0005867740255780518,-0.0004254413361195475,-0.0010483155492693186,-0.0005281370831653476,-0.0005677836015820503,-0.001682440983131528,-0.0024881474673748016,-0.0015386255690827966,-0.0007854671566747129,-0.0012125903740525246,-0.0012370455078780651,-0.0017946930602192879,-0.002173609333112836,-0.001651855418458581,boxes_bpg_5,-0.001651855418458581
0.0025389434304088354,0.0027871537022292614,0.002584877423942089,0.002694945316761732,0.002365836873650551,0.0023277578875422478,0.0023590908385813236,0.002036983147263527,0.0028311568312346935,0.0023750250693410635,0.0012674699537456036,0.0012560123577713966,0.002383497776463628,0.002598032122477889,0.0026518453378230333,0.0019897313322871923,0.002363367471843958,0.0022844471968710423,0.0012563896598294377,0.0014289714163169265,0.0026659921277314425,0.0025934954173862934,0.001966796349734068,0.002409535925835371,0.0020331654231995344,0.0007620821124874055,0.0019280361011624336,0.0016366433119401336,0.0009412704384885728,0.000871128635481,0.0010079853236675262,0.001426388043910265,0.0015640710480511189,0.0019276230596005917,0.0017445457633584738,0.0013221565168350935,-0.00010125155677087605,0.0004736368719022721,0.00011408524005673826,0.001825640443712473,0.0009711530874483287,0.0013403674820438027,0.0016440293984487653,0.0010875100269913673,0.0005302506615407765,-2.5494668989267666e-06,0.0002689083630684763,-0.0005142453010194004,0.0007474033627659082,2.5608258511056192e-05,-0.0005439846427179873,0.00031181579106487334,-0.0012618517503142357,-0.0007571210153400898,-0.0005788963753730059,-0.00042485908488743007,-0.0006681003142148256,-0.0011278532911092043,-0.00036803234252147377,-0.0005117756663821638,6.554855644935742e-05,-0.001236929907463491,-0.001372342579998076,-0.0005301187629811466,-0.0004766821803059429,-0.0013537146151065826,0.00019068106485065073,0.0006230885628610849,-0.00045592087553814054,0.0003821740101557225,-0.0006733628688380122,-0.00026885015540756285,-3.753432247322053e-05,-0.0009929740335792303,0.0002697163727134466,-0.0006737604271620512,-0.00021191361884120852,-0.0001901443029055372,-0.000996478134766221,7.50254230297287e-06,-0.0007233073120005429,boxes_bpg_625,-0.0007233073120005429
0.004411542322486639,0.003696427447721362,0.003839699784293771,0.00451651681214571,0.004800185561180115,0.004064654931426048,0.004168919753283262,0.0040430030785501,0.004622898995876312,0.0034942671190947294,0.004055908881127834,0.003899957751855254,0.004084151703864336,0.00475586112588644,0.004319736268371344,0.004636936821043491,0.00427118968218565,0.004005663096904755,0.0033489728812128305,0.003500324906781316,0.0035289947409182787,0.003228134708479047,0.00384229002520442,0.0041604978032410145,0.0042258077301084995,0.0034287525340914726,0.0030155691783875227,0.0035879809875041246,0.0027288272976875305,0.0027325868140906096,0.00292945490218699,0.0038958981167525053,0.003121369518339634,0.0033240809570997953,0.0029199467971920967,0.0029297852888703346,0.002963001374155283,0.0017408831045031548,0.0025515889283269644,0.002827131887897849,0.0025602395180612803,0.0027947891503572464,0.0029597643297165632,0.0028512999415397644,0.0031155114993453026,0.0010990501614287496,0.002085012150928378,0.002278124913573265,0.00029495242051780224,0.0017592611256986856,0.0015574295539408922,0.0017911483300849795,0.0014475408243015409,0.0018216599710285664,0.0018752915784716606,0.0017038428923115134,0.001117811887525022,0.0017844871617853642,0.0005689936806447804,0.001580990618094802,0.0012213971931487322,0.0011617918498814106,0.0014989221235737205,0.001384227885864675,0.0016344391042366624,0.001728774863295257,0.0016065038507804275,0.0016580232186242938,0.002749438164755702,0.0007375936256721616,0.0022309860214591026,0.00164293241687119,0.00046858363202773035,0.0007871208363212645,0.0010336008854210377,0.00030099248397164047,0.0016141548985615373,0.0010048612020909786,0.0009039639844559133,0.0017092404887080193,0.001521581900306046,boxes_bpg_75,0.001521581900306046
