0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,name,dists
0.12215691804885864,0.12347376346588135,0.12486922740936279,0.12631213665008545,0.13092952966690063,0.134077787399292,0.1311928629875183,0.13123559951782227,0.13436198234558105,0.12259507179260254,0.12753748893737793,0.13078522682189941,0.12865400314331055,0.13492751121520996,0.13432025909423828,0.1368442177772522,0.13584625720977783,0.13765442371368408,0.13612651824951172,0.13312435150146484,0.13478165864944458,0.13652777671813965,0.1352607011795044,0.1354365348815918,0.13664650917053223,0.13774311542510986,0.13903194665908813,0.13651204109191895,0.1363479495048523,0.13499456644058228,0.13612020015716553,0.1381068229675293,0.13728350400924683,0.1369512677192688,0.1394178867340088,0.1439676284790039,0.1414511799812317,0.13826119899749756,0.14116954803466797,0.1429126262664795,0.14484500885009766,0.1415603756904602,0.14121568202972412,0.14395570755004883,0.1441139578819275,0.15079528093338013,0.1472461223602295,0.14637351036071777,0.14290058612823486,0.14374417066574097,0.1469317078590393,0.14597970247268677,0.14769703149795532,0.14949572086334229,0.14849841594696045,0.14624500274658203,0.14785122871398926,0.1443445086479187,0.14825814962387085,0.14634764194488525,0.14927458763122559,0.1514214277267456,0.14928913116455078,0.14796561002731323,0.14609038829803467,0.14772921800613403,0.14807629585266113,0.14765715599060059,0.14764493703842163,0.14952516555786133,0.15006619691848755,0.15234172344207764,0.14818888902664185,0.14823734760284424,0.1474793553352356,0.14670944213867188,0.14915847778320312,0.15110689401626587,0.15121906995773315,0.15629518032073975,0.15631645917892456,boxes_av1_01,0.15631645917892456
0.03890734910964966,0.052421748638153076,0.05404078960418701,0.059887826442718506,0.06091713905334473,0.0647130012512207,0.06358391046524048,0.06623542308807373,0.06871813535690308,0.04731476306915283,0.05988967418670654,0.06656420230865479,0.06442081928253174,0.06979411840438843,0.06978189945220947,0.07219743728637695,0.07150799036026001,0.06996703147888184,0.0722893476486206,0.07150864601135254,0.07290315628051758,0.07504135370254517,0.07358914613723755,0.07846784591674805,0.0789191722869873,0.0754430890083313,0.08292478322982788,0.07547807693481445,0.07871490716934204,0.0819394588470459,0.07871699333190918,0.08235174417495728,0.0818524956703186,0.08098483085632324,0.07982486486434937,0.08188992738723755,0.08617740869522095,0.08389782905578613,0.08430159091949463,0.08195042610168457,0.08376419544219971,0.07984721660614014,0.08294516801834106,0.08492898941040039,0.08836627006530762,0.0878341794013977,0.08705919981002808,0.08615601062774658,0.08332657814025879,0.08457601070404053,0.08642899990081787,0.08579546213150024,0.08898025751113892,0.09130293130874634,0.09266865253448486,0.09079927206039429,0.08980011940002441,0.08593130111694336,0.08679133653640747,0.08600711822509766,0.0849761962890625,0.08714723587036133,0.0939856767654419,0.09353691339492798,0.09394991397857666,0.09299886226654053,0.0934063196182251,0.08864831924438477,0.08938759565353394,0.09235590696334839,0.09237366914749146,0.09693443775177002,0.0936235785484314,0.09246617555618286,0.09443008899688721,0.09134286642074585,0.09100574254989624,0.09391188621520996,0.09568816423416138,0.09523153305053711,0.09539508819580078,boxes_av1_05,0.09539508819580078
0.008291482925415039,0.038079261779785156,0.036336660385131836,0.03563779592514038,0.03824961185455322,0.044872820377349854,0.04273867607116699,0.042361319065093994,0.040534257888793945,0.034270286560058594,0.04110229015350342,0.04439985752105713,0.03932386636734009,0.04473578929901123,0.046765267848968506,0.04712188243865967,0.046454548835754395,0.04524010419845581,0.04490882158279419,0.04526829719543457,0.04698789119720459,0.046787261962890625,0.04976081848144531,0.05364561080932617,0.0526578426361084,0.05172008275985718,0.05315804481506348,0.04886007308959961,0.05161917209625244,0.05365419387817383,0.05141949653625488,0.05563962459564209,0.054598450660705566,0.05426931381225586,0.05306243896484375,0.05592989921569824,0.05558371543884277,0.05676162242889404,0.056330084800720215,0.05271613597869873,0.05952656269073486,0.05505704879760742,0.05628913640975952,0.05690038204193115,0.05673408508300781,0.05798226594924927,0.05694317817687988,0.05997169017791748,0.054722726345062256,0.05902498960494995,0.06054741144180298,0.05885845422744751,0.059287965297698975,0.06019681692123413,0.0633929967880249,0.061860501766204834,0.06236076354980469,0.05815702676773071,0.06244039535522461,0.06112027168273926,0.05867362022399902,0.060203492641448975,0.062014877796173096,0.06163555383682251,0.05983632802963257,0.06281387805938721,0.0635637640953064,0.06228792667388916,0.06431722640991211,0.06213456392288208,0.0614774227142334,0.061871886253356934,0.06265276670455933,0.062030017375946045,0.06328940391540527,0.06311935186386108,0.06413143873214722,0.06434768438339233,0.06278622150421143,0.0641067624092102,0.0655742883682251,boxes_av1_15,0.0655742883682251
0.007883727550506592,0.03446382284164429,0.030826926231384277,0.03344762325286865,0.034091830253601074,0.03863328695297241,0.03462529182434082,0.03590291738510132,0.036357879638671875,0.03134036064147949,0.03730064630508423,0.03757023811340332,0.034526526927948,0.03634077310562134,0.03763985633850098,0.04011791944503784,0.0392913818359375,0.03864884376525879,0.036683499813079834,0.03951174020767212,0.03783917427062988,0.038490474224090576,0.03905004262924194,0.04340177774429321,0.04106593132019043,0.04189032316207886,0.04263502359390259,0.03870755434036255,0.040158212184906006,0.04164159297943115,0.03865337371826172,0.0428810715675354,0.04483914375305176,0.04333937168121338,0.04425680637359619,0.04081815481185913,0.044739365577697754,0.04584193229675293,0.04288828372955322,0.041898906230926514,0.04781550168991089,0.044640183448791504,0.04605865478515625,0.04627114534378052,0.04656577110290527,0.04702794551849365,0.04811561107635498,0.04982733726501465,0.04704767465591431,0.04809129238128662,0.04979240894317627,0.04703468084335327,0.048712313175201416,0.04840022325515747,0.048328399658203125,0.050168752670288086,0.049319446086883545,0.046418190002441406,0.049683570861816406,0.048394203186035156,0.04584568738937378,0.047163546085357666,0.047270894050598145,0.046518564224243164,0.04736638069152832,0.04780644178390503,0.04986196756362915,0.04698079824447632,0.050075411796569824,0.04678702354431152,0.04797983169555664,0.04632359743118286,0.044612228870391846,0.04867541790008545,0.04910898208618164,0.05035620927810669,0.05119812488555908,0.04885208606719971,0.051690638065338135,0.04858165979385376,0.05133265256881714,boxes_av1_25,0.05133265256881714
0.003343641757965088,0.01733863353729248,0.01400291919708252,0.015633046627044678,0.01573270559310913,0.01733916997909546,0.015622615814208984,0.01603984832763672,0.01541370153427124,0.013840258121490479,0.018201112747192383,0.017864882946014404,0.016892433166503906,0.015260696411132812,0.016064047813415527,0.016779780387878418,0.01780855655670166,0.01614922285079956,0.015815913677215576,0.017095565795898438,0.018427908420562744,0.017081260681152344,0.01734185218811035,0.016665935516357422,0.01760566234588623,0.018283605575561523,0.016479194164276123,0.01888573169708252,0.017865896224975586,0.017585337162017822,0.018890559673309326,0.017731904983520508,0.01728987693786621,0.017584800720214844,0.017501890659332275,0.018207788467407227,0.01974320411682129,0.01953214406967163,0.019703269004821777,0.018841922283172607,0.018345177173614502,0.019240379333496094,0.020627975463867188,0.01748037338256836,0.018161535263061523,0.0202791690826416,0.017377734184265137,0.02190643548965454,0.017931222915649414,0.019002199172973633,0.021233320236206055,0.01909339427947998,0.02038407325744629,0.01966261863708496,0.021790683269500732,0.020840466022491455,0.02205759286880493,0.019809484481811523,0.023605763912200928,0.019681572914123535,0.017937004566192627,0.020012378692626953,0.018607735633850098,0.020794987678527832,0.020659685134887695,0.01915377378463745,0.02170795202255249,0.01920318603515625,0.020012617111206055,0.01969897747039795,0.021610140800476074,0.01768779754638672,0.018356680870056152,0.02036130428314209,0.020534634590148926,0.01920562982559204,0.019719302654266357,0.019407927989959717,0.01976644992828369,0.01932811737060547,0.020880579948425293,boxes_av1_75,0.020880579948425293
0.13753944635391235,0.13926702737808228,0.1332700252532959,0.14000153541564941,0.13805842399597168,0.1424562931060791,0.13796395063400269,0.13922524452209473,0.14379048347473145,0.14026451110839844,0.14356756210327148,0.14109688997268677,0.13726204633712769,0.1355000138282776,0.13853180408477783,0.13733363151550293,0.1374741792678833,0.14065265655517578,0.14232730865478516,0.1417291760444641,0.13794970512390137,0.14127135276794434,0.1363447904586792,0.13389194011688232,0.14051544666290283,0.14003360271453857,0.14069724082946777,0.1430569291114807,0.1403626799583435,0.14049136638641357,0.13962018489837646,0.13935226202011108,0.13788670301437378,0.13624048233032227,0.13978666067123413,0.1405625343322754,0.1454002857208252,0.13919860124588013,0.14280611276626587,0.13636112213134766,0.13561183214187622,0.14181649684906006,0.1363908052444458,0.14012634754180908,0.14081501960754395,0.14500105381011963,0.14045625925064087,0.14266866445541382,0.13590633869171143,0.13638836145401,0.1402360200881958,0.1365344524383545,0.13625222444534302,0.14524924755096436,0.14198005199432373,0.13962441682815552,0.14053523540496826,0.1359497308731079,0.13923853635787964,0.13790762424468994,0.13437849283218384,0.13480693101882935,0.13694089651107788,0.140874981880188,0.13946658372879028,0.14115744829177856,0.13910001516342163,0.13684570789337158,0.13434118032455444,0.14072823524475098,0.13451039791107178,0.13613879680633545,0.1442868709564209,0.1414128541946411,0.13673663139343262,0.13096356391906738,0.13558590412139893,0.13319504261016846,0.13376915454864502,0.13809430599212646,0.1419435739517212,boxes_bpg_25,0.1419435739517212
0.11600255966186523,0.1119890809059143,0.11146008968353271,0.11348354816436768,0.11397963762283325,0.11611974239349365,0.11067336797714233,0.1158551573753357,0.1143445372581482,0.12001115083694458,0.12172365188598633,0.11598718166351318,0.11056417226791382,0.11450356245040894,0.11450040340423584,0.11265313625335693,0.12133824825286865,0.11427837610244751,0.11661893129348755,0.11308014392852783,0.11337238550186157,0.1144912838935852,0.11039382219314575,0.11561077833175659,0.11596333980560303,0.11421805620193481,0.11704272031784058,0.11847734451293945,0.11777323484420776,0.1167404055595398,0.1115759015083313,0.1140100359916687,0.11073875427246094,0.11089932918548584,0.11113464832305908,0.11780285835266113,0.1214137077331543,0.11890262365341187,0.12017613649368286,0.11060458421707153,0.1178884506225586,0.11524856090545654,0.11584889888763428,0.11341851949691772,0.11345452070236206,0.12245923280715942,0.11582481861114502,0.11820071935653687,0.1129462718963623,0.11292403936386108,0.11383360624313354,0.10898905992507935,0.11413991451263428,0.11552685499191284,0.1166379451751709,0.11626666784286499,0.11709558963775635,0.10871881246566772,0.11605769395828247,0.10956251621246338,0.10794544219970703,0.11310547590255737,0.1122393012046814,0.11971837282180786,0.11716806888580322,0.11338984966278076,0.11312317848205566,0.1131783127784729,0.10992735624313354,0.11387616395950317,0.1156119704246521,0.11234503984451294,0.11345303058624268,0.11692112684249878,0.11417269706726074,0.10833162069320679,0.11035054922103882,0.1094663143157959,0.10686451196670532,0.11343133449554443,0.11134803295135498,boxes_bpg_375,0.11134803295135498
0.09521126747131348,0.08989137411117554,0.08216297626495361,0.08964705467224121,0.09055548906326294,0.09244000911712646,0.08743292093276978,0.089846670627594,0.09127640724182129,0.08996331691741943,0.0937267541885376,0.09721368551254272,0.08860772848129272,0.09473907947540283,0.08675527572631836,0.0934981107711792,0.09010088443756104,0.09294581413269043,0.09379065036773682,0.09124094247817993,0.08390533924102783,0.08767068386077881,0.08877521753311157,0.08712047338485718,0.09222680330276489,0.09142786264419556,0.09145265817642212,0.0882951021194458,0.09302902221679688,0.09069490432739258,0.0879439115524292,0.08919662237167358,0.08806008100509644,0.08954042196273804,0.09065932035446167,0.08730077743530273,0.09409159421920776,0.09578686952590942,0.09595835208892822,0.08798938989639282,0.08764410018920898,0.08866739273071289,0.08919239044189453,0.08744269609451294,0.08754754066467285,0.08996349573135376,0.09055233001708984,0.0934705138206482,0.08770555257797241,0.08540159463882446,0.08946073055267334,0.088096022605896,0.08979916572570801,0.08726412057876587,0.09272348880767822,0.08996737003326416,0.09142071008682251,0.08591902256011963,0.08967351913452148,0.08861446380615234,0.08916330337524414,0.08559828996658325,0.0875236988067627,0.09649813175201416,0.08787208795547485,0.09181958436965942,0.09260696172714233,0.09133267402648926,0.09055233001708984,0.08824342489242554,0.08620566129684448,0.08891153335571289,0.08814007043838501,0.08848381042480469,0.09461402893066406,0.08547991514205933,0.08721041679382324,0.08425259590148926,0.08730900287628174,0.0861932635307312,0.08894330263137817,boxes_bpg_5,0.08894330263137817
0.07931214570999146,0.08531653881072998,0.07742816209793091,0.08133679628372192,0.08570683002471924,0.07905524969100952,0.07846933603286743,0.0824594497680664,0.08003079891204834,0.08157503604888916,0.08330976963043213,0.08535927534103394,0.07778280973434448,0.08042168617248535,0.08370804786682129,0.08243387937545776,0.08370685577392578,0.08143365383148193,0.08402770757675171,0.08159488439559937,0.07769566774368286,0.08049428462982178,0.08175206184387207,0.0844067931175232,0.07911145687103271,0.08449554443359375,0.07939279079437256,0.08417141437530518,0.08042031526565552,0.07914799451828003,0.07770997285842896,0.07830804586410522,0.08280152082443237,0.07889503240585327,0.08062154054641724,0.08244335651397705,0.08559226989746094,0.0859060287475586,0.0858769416809082,0.0793183445930481,0.08168017864227295,0.0802924633026123,0.08587610721588135,0.08354055881500244,0.08060348033905029,0.08382689952850342,0.08332347869873047,0.0860714316368103,0.07847833633422852,0.08011949062347412,0.07863491773605347,0.07538014650344849,0.08063149452209473,0.08082795143127441,0.08464539051055908,0.08002430200576782,0.08290058374404907,0.08057910203933716,0.0810626745223999,0.08235335350036621,0.08147931098937988,0.08205902576446533,0.07689911127090454,0.08226078748703003,0.082328200340271,0.0853533148765564,0.08312147855758667,0.07936632633209229,0.08189046382904053,0.07810378074645996,0.07662457227706909,0.07974064350128174,0.08222663402557373,0.07921814918518066,0.08144426345825195,0.07980775833129883,0.0804407000541687,0.07697886228561401,0.07883262634277344,0.07911068201065063,0.08378589153289795,boxes_bpg_625,0.08378589153289795
0.06602108478546143,0.06488192081451416,0.05914711952209473,0.06349486112594604,0.0620998740196228,0.06401932239532471,0.06485122442245483,0.06514018774032593,0.0585629940032959,0.06646335124969482,0.06256335973739624,0.06438016891479492,0.060448288917541504,0.060557425022125244,0.06085371971130371,0.06281358003616333,0.06444597244262695,0.0640326738357544,0.06585955619812012,0.06092756986618042,0.062129080295562744,0.06210815906524658,0.06608313322067261,0.06556272506713867,0.06358468532562256,0.061773478984832764,0.06263333559036255,0.06137728691101074,0.060072362422943115,0.06236743927001953,0.061840057373046875,0.06379127502441406,0.06329542398452759,0.06188708543777466,0.06463730335235596,0.06099444627761841,0.06940805912017822,0.06288158893585205,0.06485557556152344,0.06361931562423706,0.06365185976028442,0.06462717056274414,0.06519222259521484,0.06497323513031006,0.06343275308609009,0.06986051797866821,0.06306886672973633,0.06511735916137695,0.06287944316864014,0.06424689292907715,0.06451332569122314,0.06091064214706421,0.061499834060668945,0.06325829029083252,0.06673961877822876,0.06524765491485596,0.06434881687164307,0.0630350112915039,0.0658717155456543,0.06175273656845093,0.06026291847229004,0.0587577223777771,0.05793708562850952,0.0660635232925415,0.06398642063140869,0.05984389781951904,0.06411129236221313,0.06301862001419067,0.061126530170440674,0.06207859516143799,0.062158942222595215,0.06137722730636597,0.06532680988311768,0.06243240833282471,0.06346637010574341,0.06259876489639282,0.06299436092376709,0.05873739719390869,0.06015557050704956,0.062406301498413086,0.06217390298843384,boxes_bpg_75,0.06217390298843384
