0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,name,ms_ssim
0.9846036632708745,0.9803809106286864,0.9769797451448341,0.9725173007329883,0.9718880528790292,0.9709243190619206,0.9691689159852405,0.9668628176046258,0.9656345024891848,0.9816684975277036,0.9791918428341642,0.9767636661609673,0.9736868734414026,0.9719637090876204,0.9701424092537018,0.9678848027971876,0.965810403817522,0.964851703274662,0.9748489819065502,0.9746180113773214,0.9742717995104515,0.9720068771760023,0.9703978995802527,0.969412480426795,0.9672328645302593,0.9656512365708501,0.96388194242159,0.9715154908338194,0.9718046035705487,0.9712726100275854,0.9697491571131083,0.9690564501605026,0.969061974275548,0.9669254755360992,0.9643611202960283,0.9628943636332696,0.9698417222749213,0.9703332005368542,0.968961748486769,0.9689476842147366,0.9684099708083658,0.967155135419448,0.9651226554626187,0.9634490636501427,0.9618884266779372,0.9679913629204446,0.9685960395366998,0.9682569633419449,0.9677462491457629,0.9668178872717256,0.9662444197102884,0.9640285177942297,0.9622043935439302,0.9605928743099875,0.9658546975173483,0.9667409498955295,0.9667645830136767,0.9663316512928545,0.9655182426024043,0.9644346075333196,0.9633152413066692,0.962033445707464,0.9601249797838386,0.9656082661919874,0.9661107397240501,0.9663136986670531,0.9655006507618011,0.9650159512401996,0.9636311538655637,0.962569860941552,0.9610052395940601,0.9596023558344481,0.9643660592145098,0.9648512105484818,0.9646977769964196,0.964194724434153,0.9638561326985021,0.9634707315620157,0.9615931365990072,0.959272850507902,0.9592013625635227,boxes_av1_01,0.9592013625635227
0.994982603089024,0.9914122370561809,0.9905167764746008,0.9896836675986799,0.9893272104255907,0.9888489404655804,0.9890776511207532,0.9887465277684389,0.9884503539137023,0.9918193317176365,0.9909783508826627,0.9903604719015379,0.9897835684930744,0.9895453658353748,0.989357371637842,0.9889515775445012,0.9885110066061112,0.9883080536088696,0.9898355452083154,0.9897834872409327,0.9895604792073599,0.9892190198470974,0.988890364736094,0.9887610102005892,0.9886375471798411,0.9881647877762545,0.9877597396403192,0.9891478354899383,0.9891024771871668,0.9890801934078467,0.9887068657250113,0.9885759689774388,0.988331654389746,0.9879766222153932,0.9876794891124876,0.987240092611067,0.9885404133540384,0.9885304373477481,0.9886691581698513,0.9883838064718062,0.9882925218175395,0.9880391642510624,0.9876736541396336,0.9875308970596984,0.9872473682283861,0.9882349384966889,0.9881807227417773,0.9882856458015449,0.9881904047699809,0.9880343066689858,0.9878116597237765,0.9872978182586604,0.9870834537722297,0.9870409843750461,0.987997119774026,0.9879320657246967,0.9880037228131413,0.9878534177682514,0.9876716978276581,0.9874797380611497,0.9872021468214098,0.9868036495262921,0.9865043372726015,0.9876688198165686,0.9877230805516478,0.9877398560866923,0.9875223128611428,0.9875169692433323,0.9872043525299785,0.9868529669810269,0.986576259739792,0.9865362397598125,0.9874511579331369,0.9875051763395846,0.987386335566586,0.9870874967346971,0.9871889653989909,0.9869348812228722,0.9867408828231338,0.9864592291414059,0.986240090809111,boxes_av1_05,0.986240090809111
0.9984732692114704,0.9942360291405034,0.9943233728676513,0.9941610155600097,0.9941163222099484,0.9940345707680085,0.9938833270517112,0.9938876385807043,0.9936540211218713,0.9945392057621747,0.9942920955537805,0.9942776481466746,0.994043308198326,0.9940352761789177,0.993936350725527,0.9938288672752003,0.9936600580178011,0.993703135554018,0.9941166964233497,0.993945024549362,0.9940009357007974,0.9939013787907972,0.9937991991438203,0.9937475572157293,0.9936387348311242,0.9935931607491192,0.9935728215882449,0.9939984428024093,0.9938121043201302,0.9937569744904893,0.9937702841118705,0.9937553219919565,0.9937131150250438,0.9935834600931583,0.9935057337781756,0.9934891728570097,0.9937963121993172,0.9936176925253156,0.9935723637452829,0.9936173105291852,0.9935379949706922,0.9935887706112387,0.9935127741413581,0.9933292053567632,0.9934007277289569,0.9936674719662311,0.9935095791617848,0.9934678767020032,0.9935226861943899,0.9936041499918378,0.9934666717499564,0.9933629327793921,0.9931537116805937,0.9932722358817204,0.9935704515326484,0.9934726248493584,0.9933426799995244,0.9933576856890016,0.9933304263850156,0.9932101515430218,0.9932342007396152,0.9930104908673879,0.9931401534097739,0.9934855889960519,0.9933884532875218,0.9934007065377367,0.9932430105432932,0.9933267976304574,0.993136163999972,0.9931809152567385,0.9930602335454397,0.9930721028373157,0.9934024840547903,0.9932354029693511,0.9932532023631514,0.9932546569515504,0.9931960691544683,0.9930993339716682,0.9929702334697886,0.9930540485733292,0.9929475094394105,boxes_av1_15,0.9929475094394105
0.9989574862766082,0.9949930654757314,0.9950335517971718,0.9949734765298263,0.994908747228782,0.9949065510698601,0.994834386726317,0.9947987473262407,0.9947421086434772,0.9951542269300153,0.9950458157818127,0.9949657879580386,0.9948875019470942,0.9948289106380711,0.994865713379742,0.9948111570175454,0.9947140432941085,0.9946898579052847,0.9949927358038565,0.9948783766280417,0.9948834853575262,0.994846113028889,0.9948437382773717,0.9947615858678792,0.9947367919340317,0.9947004660851981,0.9947043837370689,0.9949280087610484,0.9947628565022112,0.9948555284789669,0.9947892194143139,0.994777150148251,0.9946798670679,0.9946209020108235,0.9946261487634145,0.9946550572651588,0.9948636832503909,0.9946291736171605,0.9946993904286047,0.9946751785507169,0.9946716417314128,0.9946787552458556,0.9946377189709703,0.994591168713292,0.9945552569953499,0.9947895421011889,0.9946556647444532,0.9946829055203674,0.9946672807893789,0.9947540030041929,0.9946630376748866,0.9945406262757787,0.9945270525473909,0.9945760769875266,0.9947350577783751,0.9946002811198659,0.9946006285995722,0.99454411659489,0.9945614609756684,0.9945390430615733,0.994532236916823,0.9944671328880376,0.994443441021782,0.9947081599803319,0.9945767589813517,0.9946339535931604,0.9945911035237882,0.9945753556206733,0.9945492687215478,0.9944863026008943,0.9944747926790828,0.9945068895738784,0.9946506401895059,0.994538972453159,0.9945472473668894,0.9945186454914896,0.9944896991940663,0.9944913975226839,0.9943951477071293,0.9944434466274402,0.9943797713563938,boxes_av1_25,0.9943797713563938
0.9994291876445676,0.9972750890650319,0.9973698411878152,0.9973973461780072,0.9973543135672156,0.9973972259364913,0.9973664809043512,0.997371348086598,0.9974012914493997,0.9973767928066132,0.9973402676689679,0.9973842578249958,0.9973831620791747,0.9973801980621838,0.9973833983747524,0.9973894154620977,0.9973001548822319,0.9973905429495742,0.9973741041673936,0.9973457032503537,0.9973687856555317,0.9973782484436094,0.9973850891028733,0.9973592120989297,0.9973521164738283,0.9973839414423511,0.9973830359952247,0.997354614386147,0.99731856685321,0.9973720736667625,0.9974048479611919,0.9973470448446802,0.9973523362428376,0.9973803112719182,0.9973671606629472,0.9973761362291846,0.9973504634705174,0.9972949774610507,0.9973517072877939,0.9973694488447244,0.9973393735884316,0.9973501420329473,0.9973648969152089,0.9973570711668466,0.9973898711448351,0.9973665968178445,0.997345357293662,0.9973502128840811,0.9973470297639389,0.9973624761594082,0.9973612271323887,0.9973795355070251,0.9973491715508248,0.9973700374880895,0.9973426304970512,0.9973341222701438,0.9973287173944422,0.9973281216056474,0.9973682036013294,0.9973808277692569,0.9973676398679179,0.9973754931629876,0.9973721088707479,0.997330194949366,0.9973362352892267,0.9973442851666698,0.9973226110728451,0.9973772356817544,0.997333605299603,0.9973563953259421,0.9973696512062082,0.9973957539425627,0.9973378008264713,0.9972936235259913,0.9973542763503584,0.9973331683539403,0.9973221781597537,0.9973733700349184,0.9973328495413403,0.9973921323210404,0.9973834442851476,boxes_av1_75,0.9973834442851476
0.9815372185045697,0.9815695820279696,0.9814652231831594,0.9814135705325465,0.9814190378067098,0.9814075082497252,0.9810852854429418,0.981060229689406,0.9811857462315438,0.981704028820158,0.981605454724118,0.9815385344140325,0.9813224803864952,0.9813579699085566,0.9815679827876653,0.9811658938803164,0.9811896805663738,0.9808955348974524,0.9814959889100355,0.9816097898355491,0.9814516998236742,0.981188174268172,0.9813555316091085,0.98097051016584,0.9812930115058972,0.9813508929488292,0.9808406696156299,0.9816145800936178,0.9815666798193089,0.9814346206230731,0.9810742362598237,0.9813010016780458,0.9815536760281562,0.9811918794580313,0.9812157426280033,0.9810030942429094,0.9819327072405069,0.9815924551709333,0.981617103250826,0.981374476857533,0.98133836081493,0.9812632325184907,0.9814504362650477,0.9812554323444069,0.9809944018212988,0.9817288236071209,0.98153631119825,0.9815560769050975,0.9813316123300326,0.9812448304852646,0.98162563199722,0.9815456136247209,0.9813610098600026,0.9811971789018024,0.981889953242239,0.9816976163393814,0.9816410439447537,0.9813243023747102,0.9814886245911624,0.9813934993723987,0.98136861824339,0.9809590962993379,0.9810372827751397,0.9819216980161329,0.9815780988465771,0.9816378035629263,0.981416822582401,0.9815136176321877,0.981381252970549,0.9812775625571766,0.9811649837752537,0.9810914030781013,0.9817864262528873,0.9817691815936859,0.9816883845178331,0.981389464870699,0.9815117058952022,0.9810822719877517,0.9813783982999488,0.9811051846086849,0.9809619650191385,boxes_bpg_25,0.9809619650191385
0.9867643040384304,0.9868012156609238,0.986837729328674,0.986884716910897,0.9867742103585683,0.9865854850790161,0.9866013273327698,0.9864636150357328,0.9865876390256559,0.9867079423542979,0.9868266969961205,0.9867370743343994,0.9866601988515946,0.9865995382451331,0.9866896500692479,0.9866206533382197,0.9864225616246005,0.9864230661629898,0.9867658106779078,0.9867465399889445,0.9867691593616995,0.9865536376454043,0.9867373560876674,0.9865708167076878,0.9865879568221652,0.9864658282013581,0.9864018375553079,0.9869245583752959,0.986910574393115,0.9868214060254452,0.9865153045783075,0.9867357484513442,0.9866365344733626,0.986616213367537,0.9865547732766765,0.9864450585989424,0.9869795801648584,0.9868010303201276,0.9868340867308126,0.9865579946927,0.986658482172262,0.9866297339973431,0.9866772569205938,0.986543517786322,0.9864836761244282,0.9869250154208484,0.986899815644666,0.9867510039104154,0.9868154335194538,0.9867595827090205,0.9867689521012252,0.9868310324724118,0.9865535253755084,0.986531850363908,0.986792857867399,0.9867073812359523,0.9865992704484297,0.9867295753889662,0.9866292419876179,0.9865622036606003,0.9866431936777496,0.9864750779876106,0.9865119629383313,0.986799823096374,0.986745850354831,0.9867682768392969,0.9866801157024153,0.9867318070959282,0.9866360133586617,0.9866691427975466,0.9864933545653791,0.9864855733795627,0.9869352982711928,0.9867676562849196,0.9867509502909069,0.9867616522389789,0.986678351899982,0.986692135206286,0.9866018288038942,0.9864846051838964,0.986383824410981,boxes_bpg_375,0.986383824410981
0.9905108960493946,0.990412115208628,0.9904469879495406,0.9903440548686773,0.9903695478422784,0.9903483989956221,0.9902453741854385,0.9902493491764793,0.9902766929196289,0.9903528576425901,0.9904495329931974,0.9904458978354712,0.9903118202133796,0.9903437833236787,0.9902539491459489,0.9902918760300649,0.9902285420838203,0.9902056773661807,0.9904530347062683,0.9904608220163108,0.9905047342028104,0.9904665014952103,0.9903735445536169,0.9903670277781719,0.9903109956415129,0.9901970109875544,0.9902670244005605,0.9905239534810059,0.9905526436149835,0.9905226693724486,0.9903800462577489,0.9903653279856046,0.9903767457274946,0.9904415634395665,0.9903542734321288,0.9902405005934992,0.9903361212975024,0.9904177479793754,0.9903717921198756,0.9903537207987847,0.9904644162238211,0.9903617131097396,0.990343664827581,0.990226020732118,0.990287156915219,0.9904772524847859,0.9905435182954395,0.9903657000358682,0.9903895126778822,0.9904267302742144,0.9903776865667532,0.9902367646252738,0.9903663325897417,0.9901690114228847,0.9904695741240304,0.9904787680214578,0.9902931926235247,0.9903468164492139,0.990386609219256,0.9903057552887341,0.9902776356494861,0.9901602837126103,0.9901979024780649,0.9904407365897522,0.9905210145590705,0.990507237390698,0.9903543868736034,0.9903575809961355,0.9903492250891447,0.9903266205771534,0.9903153678389333,0.9902873290354672,0.9905174589929955,0.9905080562984832,0.9904331860011997,0.9903543430245131,0.990364288680048,0.9903497188688842,0.9902695400124982,0.9902863521579841,0.9902162086903905,boxes_bpg_5,0.9902162086903905
0.9914272414629915,0.9914716415129231,0.9914892516718685,0.9914489260808423,0.9913456237958079,0.9914056288021115,0.9913111697830455,0.9913340105763638,0.9912834496147619,0.991363806297255,0.9914314572819031,0.9914567200967486,0.9912989549565969,0.9913174733933201,0.9913006929401758,0.9913908110861676,0.9912248352418299,0.9912950440996199,0.9914040293978966,0.9914818451921885,0.9914649716777366,0.9914010366787568,0.9913848008188269,0.9913506636450711,0.9913919822358521,0.9912910406324223,0.9912982361097036,0.991489248065073,0.9915421907308948,0.9914999102612654,0.9914183542545433,0.9914652664029392,0.9912766159647859,0.9914137645937723,0.991327216529361,0.9913265831937517,0.9914428641023911,0.9914139565426536,0.9913318458671584,0.991341083596113,0.9914365690125595,0.9913817476834789,0.9914157856366486,0.9912488917461243,0.9913095916421816,0.991395316065313,0.9914256833179452,0.9913553276357705,0.9913900866755588,0.9914255268138371,0.9913944208459228,0.9913537226947295,0.9913104306832189,0.9912093141676349,0.9914274597248444,0.9914230888930917,0.9912919478294078,0.9912720757477815,0.9913240402222606,0.9914513367207114,0.9913559232733593,0.9912745755083426,0.9912724989075544,0.9914200088467997,0.9914521983732318,0.9914023440067173,0.9913107961195226,0.9914005711047569,0.991356724442417,0.9914420469057231,0.9913295735613855,0.9912643235285061,0.9915750102526909,0.9914281108159226,0.99138341692437,0.9913516413126653,0.9914257648182033,0.9913194917003301,0.9912571832414201,0.9913065370712608,0.9912319468966695,boxes_bpg_625,0.9912319468966695
0.9935446391306451,0.9934908595220255,0.9935171803508988,0.9935413648894702,0.9934231998314735,0.9935329930593587,0.9934451632674993,0.99339878878967,0.9934645250958261,0.9934858918359011,0.993520507614774,0.9934921493398491,0.9935522740262879,0.9934952084332821,0.9934401764835203,0.993489969007462,0.9934269610380025,0.9934297707613621,0.9935053508555132,0.9935658300781084,0.9935372930534373,0.9935451578411933,0.9934788491910809,0.9934865309802708,0.9935458084097748,0.9934967813317988,0.9935085340236421,0.9934965623508104,0.993621957607689,0.9935549375035954,0.9935077577683319,0.9935457095206011,0.993488740062045,0.9935442711703452,0.9934608531928503,0.9934784467272648,0.9935541773497996,0.9935462073174464,0.9934634172945459,0.9934967558035771,0.9935367257167199,0.9934762933793078,0.9934640929458962,0.9934442917586003,0.9934629595381126,0.9935594121418699,0.9935567622117842,0.9936005972782361,0.9934915419662397,0.9935104524248606,0.9934761504105227,0.9934976914922783,0.9934451694922236,0.9933639799213282,0.9935627491443456,0.9935121914224011,0.993468098813402,0.9934982154085898,0.9934563873490855,0.9935219163496373,0.9935257166748321,0.9934146415698369,0.993479196861576,0.9935736937910825,0.9934952566037476,0.9935846098070197,0.9935096499446225,0.9935254647748939,0.9934935743260501,0.9934816502249959,0.9934764699234718,0.9934460157805973,0.9935622327500676,0.9934539755204963,0.9935398639084737,0.9934248327087095,0.9934942178403102,0.9934540570143382,0.993465216397594,0.9934580497408981,0.9934664730479269,boxes_bpg_75,0.9934664730479269
