0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,name,ssim
0.9173653422486197,0.9046289815775337,0.8954273653675923,0.8867826533414096,0.8840153576576825,0.8815790723689033,0.8773336067814066,0.8740750053387754,0.8720213125321868,0.9080168647553387,0.9000148291666652,0.8924211999996376,0.8842110579320371,0.8796654898446387,0.8761129693447639,0.8728489226766821,0.8688707820119276,0.8675278549759311,0.8856967049897374,0.8833419473077996,0.8823102081810453,0.8774265216862276,0.8739042564179327,0.871423060975813,0.8683679681773596,0.8674978360385286,0.8629011804923197,0.8777932933234835,0.8769935026907236,0.8753252620611598,0.8717877008966127,0.8696547873240241,0.8707293445396838,0.8673120081911089,0.863028190727162,0.8609517619392791,0.8734165400725595,0.8729587594577285,0.8691219592470286,0.8695706144761087,0.8682439570673034,0.8664156984236203,0.862840075772008,0.8590624674831888,0.8573757696322255,0.8680873416632159,0.8690017283007642,0.867454740873751,0.8661705336302038,0.8638624452686525,0.862855945725744,0.8592201471178202,0.8559745209510432,0.8539093602558043,0.8628535858736487,0.8639004627495172,0.8638634800790292,0.8632503141453531,0.8602890647502325,0.8579977973402495,0.8559537819077174,0.8537409867808272,0.8515460289138383,0.8614718795461106,0.8628714015723302,0.8623488579842121,0.8605828347132919,0.8584728021232013,0.8552372720906316,0.8535744410037052,0.8516599563440106,0.8493473033776221,0.8591624504470392,0.859859278516332,0.8590792459773465,0.8574614552489402,0.8567227673850133,0.8549844431675794,0.8517755381799412,0.8482570385193984,0.8489913438054337,boxes_av1_01,0.8489913438054337
0.9645716270197605,0.9468035613025461,0.9431187189294815,0.9403382500570413,0.9382747954133054,0.9363648129700199,0.9371992922535979,0.9359069606243964,0.9343898734466746,0.9475816708603995,0.9434912515418765,0.9404866674528103,0.9387463514163447,0.9376401455593898,0.9363983050843432,0.9351831901380764,0.9338741306107904,0.9328240260043732,0.9383124129416983,0.9373459493582851,0.9362599161901409,0.93509928935585,0.9337791699141312,0.933426876169062,0.9333756519037393,0.9323288777561062,0.930416761244962,0.9350660179067701,0.9344247609741496,0.9339324058825152,0.9328480071926684,0.9318559427574215,0.9311022568244928,0.93022299350655,0.929275212738501,0.9279142600624775,0.9318508677098837,0.9315495191560246,0.9321649146413546,0.9309042385676481,0.9305655530644306,0.9297317730169351,0.928611301721164,0.927709556965579,0.9270679563389084,0.9307738447870968,0.9303092030457533,0.9304555073461013,0.9301967318941121,0.9294749630040158,0.9288870460772868,0.9273152734575103,0.9265157318875632,0.9258511800338663,0.929718413239768,0.9290423735591525,0.9293332550139466,0.92885247336206,0.9277368515757137,0.9270654255811339,0.9260087371452732,0.924628030613609,0.9239875640326439,0.9280722843540554,0.9280884458341713,0.927475688527341,0.9267424902105288,0.9264044560117021,0.9256607779630381,0.9248941461782296,0.9237672129536206,0.9232913261528533,0.9271270309427904,0.9270397993103523,0.9265523120029406,0.9254023746649749,0.9254763205545032,0.9245217674582876,0.9237690612730282,0.9230431150421797,0.9225770796421581,boxes_av1_05,0.9225770796421581
0.9879862421851066,0.9592200668887242,0.9597968334967114,0.9590968324766217,0.9589052411896188,0.9582246262475008,0.9574217495085894,0.957506551790988,0.9563633159922906,0.960769341562038,0.9589014785002358,0.9591282428632536,0.9579790667150894,0.9578329065852835,0.9568128380837903,0.9567886427089485,0.9557796437603628,0.9561939355461048,0.9583319636970283,0.9569862430700441,0.957190545358682,0.9569392555382104,0.956105866650807,0.9560142373995751,0.9557920885266253,0.9557511719421573,0.9556100882597431,0.9574783374743745,0.9563013144289738,0.955839293773606,0.9560859473060221,0.9558175381595772,0.9557206982142802,0.9552212782023906,0.9548426079773162,0.9549088617294402,0.956489852572706,0.955316361540924,0.9549669425254815,0.9552589378771608,0.9547378497882355,0.9549816946729422,0.9547680876265197,0.9536809216226375,0.9540590090277056,0.9558581265669372,0.9547380601048755,0.9547424917755701,0.9545382000784901,0.9549743823944364,0.9541281135665548,0.9540267221450179,0.9532051759527981,0.9533206304715297,0.9552460620396448,0.9543279142435188,0.9539807238037546,0.9541353333457485,0.9538349423069298,0.953187869499472,0.9532949588311314,0.9521638668432658,0.9528408845591062,0.9548027735826307,0.954294389010679,0.9541277896624093,0.9533255012189469,0.9537509450298186,0.9529139855245854,0.9530221736374734,0.9523657915107251,0.9525818422479425,0.9542383000806195,0.9532809186684494,0.9536022143804831,0.953622699729051,0.9532128125205764,0.9527614075197121,0.9525554243994331,0.9526106721636292,0.9519672222950024,boxes_av1_15,0.9519672222950024
0.9917380115230319,0.9634565695703121,0.9638991304064592,0.9636449845923091,0.9631950816538558,0.9630448992080756,0.9627570304771966,0.9625176315166335,0.9623242920587336,0.9643737106640702,0.9636611314357592,0.9633775843718679,0.9632067937427478,0.9626283944493774,0.9623777584251604,0.9625660091922182,0.9616985100682743,0.9617574628554543,0.9632327907520185,0.9624200673906527,0.9622500895668007,0.9621448286108167,0.9620252719211559,0.9617055337107727,0.9617326157173924,0.9617796400526865,0.9616510657960948,0.962963048804564,0.9616327780246787,0.9621007954365712,0.9618129908501525,0.9617695893145982,0.9613878478854975,0.9612580334075418,0.9609589974013085,0.9611868409709444,0.9624173852257784,0.9613561881084359,0.961530226250766,0.9612841668069122,0.9612305415365285,0.9610668924731749,0.9610936447480306,0.9608865799430821,0.960541526783507,0.9618495963713154,0.9610640886717662,0.9612739535516863,0.9608941595736806,0.9612563763039845,0.9608023551264475,0.9605313387740172,0.9606112138385353,0.9604124405830778,0.9616449188212771,0.9606696122557801,0.9609248464187722,0.9605975798539965,0.9605339028387154,0.9603389622582631,0.9604034734559849,0.9600283365186486,0.9598004593200157,0.9614775542079973,0.9606132749727218,0.9607345379608262,0.960653061485501,0.9603910093005166,0.9603156465059625,0.9601182383107018,0.9598944775365804,0.9601312747654785,0.9611293512258112,0.960207782732811,0.9603273540370637,0.9603167973464215,0.9600017698258624,0.9602123158233172,0.9597094039315274,0.960074670578527,0.95957935848796,boxes_av1_25,0.95957935848796
0.9954821960992608,0.9792108889225865,0.9799162756780551,0.9801245614352104,0.9798651181912124,0.9800939663015885,0.9799059573289445,0.9799826914046949,0.980087226090608,0.9800446780737598,0.9796881027026831,0.9798536026111606,0.9800038358103333,0.9798939762909462,0.9798686676272026,0.9799466781606212,0.9792446727289543,0.9799793345282016,0.9798942289688856,0.9797128832420724,0.9797664424803135,0.9798241118995772,0.9797948042092713,0.9797258784586497,0.9797132526103094,0.9799133977662938,0.9799631973123456,0.9796797092268605,0.9794295262534354,0.9796740183451178,0.9798274944016567,0.9796082038132272,0.9798120304878073,0.9797644785042877,0.9798977407990531,0.979884959300743,0.9797035414307388,0.9792955938135709,0.9796078227496454,0.979637977444967,0.9794809861656981,0.9796271987928205,0.9797888034176291,0.979688243223453,0.9799165100982835,0.9796913060880061,0.9794586223588237,0.9796418642554566,0.9795630347171179,0.9795905632372064,0.9795879971340137,0.9796038069653281,0.9796774851819284,0.9798199754775536,0.9795903581961585,0.9793291441347464,0.9794912871989327,0.9793684672435133,0.9796695706478272,0.979680996821775,0.9796828530228301,0.9797347270543022,0.9797926086701194,0.9796767329721614,0.9794795808283391,0.9795499045026176,0.979448776360309,0.9796641749808478,0.9795245102076411,0.9795928114883111,0.9796833317805864,0.979904725821977,0.9794974851835483,0.9792521374881175,0.9796196021134898,0.9794898316342994,0.9793626852271529,0.979618374578514,0.9795532953705759,0.9798738601148125,0.9797453274171325,boxes_av1_75,0.9797453274171325
0.9067525103587075,0.9067460651363026,0.9069625709406978,0.9068062542179814,0.906103982034229,0.9061584856972692,0.9053310700211831,0.9057590627806754,0.905037047609413,0.9067906878654153,0.9066972443430109,0.9066886491150156,0.905978846257253,0.9056040375782334,0.9059360813023297,0.9052537019041799,0.9050256490765273,0.9049929517662266,0.9060675997609182,0.9062423551768397,0.9059661720998623,0.905334590670765,0.9056954629700427,0.9048300643493671,0.9051020414697365,0.9053807399611971,0.9037569573920502,0.9062583392403437,0.9064623851252682,0.9062059554057105,0.9041142391854988,0.9057531553249897,0.9058110972151473,0.9049634528612149,0.9047689913537053,0.9045530042766876,0.9065204404117462,0.9066466255863335,0.906693112933192,0.9059013405057379,0.9053980055866999,0.9054112694154642,0.9056643109501593,0.9056216730816545,0.9046399712862278,0.9069775636850931,0.9062568325668299,0.9057982400398409,0.9059048246998729,0.905539689182293,0.906407398944251,0.905671359487066,0.9049220600125122,0.9046849805082162,0.9072934221955735,0.9064835939777125,0.9066237313266938,0.9055801385230733,0.9064937848364694,0.9055383246343425,0.9049384012089516,0.904208975419558,0.9045166071466547,0.9074066118586305,0.9063277920127664,0.9061682612018733,0.9057106286516814,0.9051592590857417,0.9052370564512936,0.9050615907064999,0.9044439862410025,0.904366457114895,0.9060683733506755,0.906124284565129,0.9062736065360268,0.9054724395301839,0.9055294384712231,0.9052965180465737,0.9048071072072134,0.9050630784321625,0.9038792866359067,boxes_bpg_25,0.9038792866359067
0.9265724146338589,0.9267119059764549,0.9268112628010781,0.9266103602870049,0.9263380738783286,0.9260311123392077,0.925770452829435,0.9254219207685888,0.9249674002061113,0.9262556110480158,0.9266913525172668,0.9263635580872529,0.9264436682765813,0.9257492577853802,0.9259288088308961,0.9258611351049971,0.9251349804165189,0.9254374331706808,0.9261908988796016,0.9262689176879186,0.9258253726382891,0.9256617186876605,0.9260347654954845,0.9253051411003986,0.9256608657523461,0.9251953779684093,0.9248472463485609,0.9264702063631013,0.9264720759096997,0.9261939083539596,0.9258810657757146,0.926048021421337,0.9254442381189334,0.9258261706931896,0.9252871148745763,0.9252162636605517,0.9266805406706511,0.926529630730206,0.9264321893468912,0.9258324747339637,0.9255628524279771,0.9256542221099707,0.9258863040639687,0.9251916539147101,0.9249702504716564,0.9263852822523779,0.9266172891541533,0.9255448654622842,0.9259221572482987,0.9261583694325287,0.9256372767148122,0.9257735198306487,0.9251583430129837,0.9250689148976232,0.9266370651624823,0.9261440642404387,0.9258638343844691,0.9258623399724277,0.9257464528875519,0.925223905933445,0.9256221126925889,0.92478056234445,0.9250066124675037,0.9262364722420854,0.9260040572060048,0.9259449717103975,0.9259555522651562,0.925716391283345,0.9256963093464124,0.9254274783453981,0.925024570494323,0.9249270086872123,0.9266118433050002,0.9256091134210882,0.9257831755291581,0.9259881123099403,0.9258537742759395,0.9256318779337196,0.9255810559707364,0.9251522811225569,0.9248087460683219,boxes_bpg_375,0.9248087460683219
0.9422273251112601,0.9421241062825232,0.9420817865233545,0.942015178673005,0.9419497801380968,0.9415886796257531,0.9413565601420909,0.9413321085152171,0.9413932037208775,0.9421432416989526,0.9421427138463112,0.9421721843410912,0.9420171627979277,0.9418552015231565,0.941533327196211,0.9415837431613576,0.9411523344069846,0.9411434333589883,0.9419602566581764,0.941978980331169,0.9421337321730344,0.9422671894646009,0.9417490282160376,0.9416142603983462,0.9416627503512851,0.941177643674885,0.9412299980695978,0.9421772422326793,0.942175788486888,0.9421563764178233,0.941834513273176,0.941794529502936,0.9417809804952882,0.9418916245251886,0.941364826293405,0.9411106971720458,0.9417404436170214,0.941895837887764,0.9419331374708367,0.941635944183161,0.9420152515922208,0.9415609374548773,0.9413328114224695,0.9409026967449688,0.941126878466632,0.9419508139539738,0.9421093883397875,0.9416655775580843,0.9415287425480934,0.941790158928956,0.941389694023136,0.9408399250218865,0.9414911153368607,0.9407889148455978,0.9420199487883182,0.9419014534920043,0.9417894170114011,0.9415653014315202,0.9415969845201524,0.9413114588791344,0.94126830342566,0.9406311785276831,0.9407765676129376,0.9419587362908493,0.942069220417829,0.9417749543195343,0.9418554304714668,0.9414679620417368,0.94141703165908,0.9413928247087703,0.9413392788343704,0.9411798384211887,0.9419687758943901,0.941629218242624,0.9416441482042726,0.9415701999295087,0.9416008623303241,0.9414930233047453,0.9415816748700572,0.9413553772639365,0.940890551538462,boxes_bpg_5,0.940890551538462
0.9466996422432316,0.9468214484396181,0.9467663901606838,0.9468023460237055,0.9462578002781346,0.9465433122633186,0.946124467631687,0.9460769971836008,0.9459979436870317,0.946439032459021,0.9465932755396425,0.9467375768423439,0.9466857317571572,0.9464575792994501,0.9463110282805964,0.9464849652636411,0.9458380497684328,0.9459120343620491,0.9463436188532699,0.9468084763081515,0.9467483102089055,0.9466430878727831,0.9464196573714652,0.946230536950944,0.9466142011413912,0.9459907970528849,0.9461280805547448,0.9465999050514875,0.9467113293831951,0.9466131319223636,0.9466003149463474,0.9467807997015366,0.9459296866263528,0.9464236869249955,0.9459682933348426,0.9460435592526267,0.9465420339144361,0.9468201292700754,0.9463296455059181,0.946175978572169,0.9463999174132622,0.9462163647840092,0.9462314225079849,0.9455243746968324,0.9457644657087855,0.9463963548463392,0.9466729197039487,0.9463100199837761,0.9462742319130725,0.9464191853486855,0.9462295834259115,0.9460087283703174,0.945984496940324,0.9456199106664536,0.9464740733764049,0.946789636691475,0.9465587864566238,0.9458552378700074,0.946153966242588,0.946386568093216,0.9459568902319218,0.9454477868468147,0.9455150557141224,0.9463244310244453,0.9466901294611739,0.9463756064747556,0.9460604422113563,0.9462912596196383,0.9461792371686104,0.9461422740597036,0.9458822415492157,0.9457688033892082,0.9469439786785829,0.9462690065826658,0.9464022370100609,0.946063244002157,0.946546058545295,0.9461164834487799,0.9462555144895192,0.94609885385865,0.9456524593368982,boxes_bpg_625,0.9456524593368982
0.9569267215998584,0.9566272187397536,0.9567246021602981,0.9568006237288503,0.9563071495075439,0.9566850005879786,0.9564648950105674,0.9561690410988302,0.9564686382849157,0.9568723547157167,0.9568774542629406,0.9566450201146524,0.9569728753162472,0.9566805451034923,0.956515506596995,0.9566800087679341,0.9562892220845224,0.9561810991536078,0.9567692243886273,0.9568811214970528,0.956730478797612,0.9567675134907822,0.9563788531454593,0.95638703696796,0.9568125093091615,0.9565111591726476,0.9565153828099332,0.9566222936134945,0.9569459605729861,0.9566872648539493,0.9566418769070058,0.956689412328061,0.9563113666453257,0.9565035279253356,0.9563943855810366,0.956284068256642,0.9567617908363539,0.9568074316433561,0.9565722344388111,0.9564687704454653,0.9565803426432936,0.95654651633135,0.9564416614674927,0.9562163874910832,0.9562266772934299,0.9567379392543446,0.9567090466946364,0.9567407843489933,0.956439912759515,0.9564894372310419,0.9563827861593198,0.9563710588734752,0.9562450831450863,0.9559609101312856,0.9566443066328929,0.9567313378883103,0.9566739431315732,0.9565010185671609,0.956308066759157,0.9562996229829093,0.9565327249110568,0.956007471977883,0.956234883313896,0.9566657889689021,0.9565719183704312,0.9566891407523248,0.9566251859793525,0.9565417028420427,0.9564871137064213,0.9564292134049837,0.956336412163625,0.9560610710861372,0.9567780097181396,0.9562113951698308,0.9567440277140383,0.9563525520019113,0.9565528861360063,0.9563355955345466,0.9565337364067714,0.9564095021071816,0.9561939431867504,boxes_bpg_75,0.9561939431867504
