0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,name,fsim
0.9822332262992859,0.9758418202400208,0.9734862446784973,0.9681090712547302,0.9680313467979431,0.9661527276039124,0.9642384648323059,0.9621574878692627,0.9622003436088562,0.9776182770729065,0.9741137027740479,0.972408652305603,0.9682565331459045,0.9660505056381226,0.9644808173179626,0.963011622428894,0.9603792428970337,0.9609439969062805,0.9678844809532166,0.9683369994163513,0.9682776927947998,0.9653980135917664,0.9637851119041443,0.9625843167304993,0.960898220539093,0.960016667842865,0.9578447937965393,0.9633681178092957,0.9633386731147766,0.9634517431259155,0.9619011878967285,0.9612448215484619,0.9614992737770081,0.9597094655036926,0.9565370082855225,0.9555907249450684,0.9613766074180603,0.9622344374656677,0.960434079170227,0.9613027572631836,0.9608418941497803,0.9595170021057129,0.9573056697845459,0.9555633068084717,0.9541734457015991,0.9593299031257629,0.9603039622306824,0.9597631096839905,0.9595738053321838,0.9586783647537231,0.9582552909851074,0.9559895992279053,0.9543120861053467,0.9528282284736633,0.9570292234420776,0.9588209986686707,0.9588629603385925,0.9580026268959045,0.957085371017456,0.9556047320365906,0.9551326036453247,0.9535267353057861,0.953055202960968,0.9566570520401001,0.9574856162071228,0.9576751589775085,0.9568433165550232,0.9563705921173096,0.9552956223487854,0.9542012214660645,0.952787458896637,0.9520887732505798,0.9554612040519714,0.9565373659133911,0.9569414258003235,0.9552410244941711,0.9551063179969788,0.9542772769927979,0.9534814357757568,0.9503519535064697,0.950715959072113,boxes_av1_01,0.950715959072113
0.9962832927703857,0.9926332235336304,0.9919189214706421,0.9909355044364929,0.990609347820282,0.9900635480880737,0.9899274706840515,0.9894861578941345,0.989168107509613,0.9929240345954895,0.9921078085899353,0.9914761185646057,0.990550696849823,0.9903976321220398,0.9900128245353699,0.9893558025360107,0.9888237118721008,0.988855242729187,0.990310549736023,0.9903903007507324,0.9902161955833435,0.9898310899734497,0.9894091486930847,0.98915696144104,0.9887284636497498,0.988461971282959,0.9882161021232605,0.989226222038269,0.9895825386047363,0.989460825920105,0.9890204668045044,0.9887996912002563,0.9885851740837097,0.9883497357368469,0.9877820014953613,0.987659752368927,0.9886519908905029,0.9887229800224304,0.9889483451843262,0.9885428547859192,0.988437294960022,0.9881493449211121,0.9878242611885071,0.9876549243927002,0.9871163964271545,0.988330602645874,0.988475501537323,0.9885455369949341,0.9884570837020874,0.9880932569503784,0.9879144430160522,0.9872848987579346,0.9872540831565857,0.9870792627334595,0.9877346158027649,0.9880000352859497,0.9881329536437988,0.9877709150314331,0.9876225590705872,0.9875177145004272,0.9873603582382202,0.9866834282875061,0.9866111278533936,0.987423837184906,0.987678587436676,0.987704336643219,0.9875443577766418,0.9874888062477112,0.9869751334190369,0.9865683317184448,0.9863170981407166,0.9860252737998962,0.986841082572937,0.9874966144561768,0.9875103235244751,0.9869697093963623,0.9868857264518738,0.9867021441459656,0.9864539504051208,0.9859734773635864,0.9860355854034424,boxes_av1_05,0.9860355854034424
0.9990115761756897,0.9956541061401367,0.9955630898475647,0.9954279661178589,0.9953929781913757,0.995270848274231,0.9952102303504944,0.9952011704444885,0.9949716925621033,0.9957978129386902,0.9954922199249268,0.9955466389656067,0.9951820969581604,0.9952190518379211,0.9951549172401428,0.995012104511261,0.9948599934577942,0.9949695467948914,0.9951978325843811,0.9951680302619934,0.9951280951499939,0.9950780868530273,0.9950360059738159,0.9948317408561707,0.9948995113372803,0.9946813583374023,0.994803786277771,0.994903564453125,0.9949359893798828,0.9948434233665466,0.9948486685752869,0.9949489235877991,0.9947974681854248,0.9947693347930908,0.9945434331893921,0.9946801066398621,0.9948437809944153,0.9946359395980835,0.9947323799133301,0.9946866631507874,0.9947081208229065,0.9946548938751221,0.9946382641792297,0.9945648312568665,0.9944440722465515,0.9945785999298096,0.9944672584533691,0.9944444894790649,0.9946781992912292,0.9946582913398743,0.9945152997970581,0.9944042563438416,0.9943463802337646,0.9943304657936096,0.9944678544998169,0.9943995475769043,0.9944329261779785,0.9943985939025879,0.9944939017295837,0.9944279789924622,0.9943692684173584,0.9941383600234985,0.9943087697029114,0.9943171739578247,0.9943733811378479,0.9943881630897522,0.99435955286026,0.9944075345993042,0.9943508505821228,0.9940863251686096,0.994310736656189,0.9942969083786011,0.994323194026947,0.9943075180053711,0.9942992329597473,0.9943393468856812,0.9943098425865173,0.9940546751022339,0.9941142201423645,0.9940745234489441,0.9941046833992004,boxes_av1_15,0.9941046833992004
0.9993442893028259,0.9964163899421692,0.9964811205863953,0.9963324666023254,0.9962459802627563,0.9962918162345886,0.9962314367294312,0.9961877465248108,0.9960872530937195,0.9964901804924011,0.9963371753692627,0.9963080286979675,0.996109664440155,0.9961728453636169,0.9961755275726318,0.9960249662399292,0.9959269762039185,0.9960712194442749,0.9961775541305542,0.9961103200912476,0.9961404800415039,0.9960482716560364,0.9961159229278564,0.9959491491317749,0.9960041046142578,0.9959204792976379,0.9959978461265564,0.9959797859191895,0.9958851337432861,0.9960604906082153,0.9959601163864136,0.9959986805915833,0.9959200620651245,0.9958784580230713,0.9957975745201111,0.9959171414375305,0.995999813079834,0.9958158731460571,0.9959263801574707,0.9959338307380676,0.9959903359413147,0.9958450198173523,0.9958466291427612,0.9958998560905457,0.995785117149353,0.995917797088623,0.9957864284515381,0.9958536028862,0.9958624243736267,0.9959998726844788,0.9958073496818542,0.995746374130249,0.9957779049873352,0.9958935379981995,0.9958046078681946,0.9958032965660095,0.9958284497261047,0.9958057999610901,0.9958556294441223,0.9957855939865112,0.9957932829856873,0.9956374764442444,0.9957379698753357,0.995764434337616,0.995759904384613,0.9957681894302368,0.9957314133644104,0.9958033561706543,0.995806097984314,0.9956826567649841,0.9957883358001709,0.995760440826416,0.9957592487335205,0.995817244052887,0.9957243800163269,0.9957125782966614,0.9956493377685547,0.9956141710281372,0.9955831170082092,0.9956929683685303,0.995671272277832,boxes_av1_25,0.995671272277832
0.9996941685676575,0.9983682632446289,0.9984030723571777,0.9984073042869568,0.9983804225921631,0.9983993768692017,0.9983333945274353,0.9983667135238647,0.9984012246131897,0.9983736276626587,0.9983765482902527,0.9983635544776917,0.9983594417572021,0.9983864426612854,0.9983565807342529,0.9983662366867065,0.9982959628105164,0.9983511567115784,0.9983391165733337,0.9982994198799133,0.9983670711517334,0.9983643889427185,0.9984005689620972,0.9983147978782654,0.9983638525009155,0.998325765132904,0.9983494877815247,0.9982852935791016,0.9982792139053345,0.9983203411102295,0.9983421564102173,0.9983683228492737,0.9983335733413696,0.9983358979225159,0.9983312487602234,0.9983521699905396,0.9982904195785522,0.9982973337173462,0.9983402490615845,0.9983281493186951,0.9983277320861816,0.99830162525177,0.9983329772949219,0.998340368270874,0.9983262419700623,0.9983253479003906,0.9983108043670654,0.998291552066803,0.9983503818511963,0.9983129501342773,0.998318612575531,0.9983174800872803,0.9983301758766174,0.9983580708503723,0.9982784986495972,0.9983085989952087,0.9983237385749817,0.9982869029045105,0.9983413219451904,0.9983314275741577,0.9983526468276978,0.9983298182487488,0.9983197450637817,0.998275637626648,0.9983260631561279,0.998316764831543,0.9983266592025757,0.9983034133911133,0.9982878565788269,0.9983306527137756,0.9983410835266113,0.9983164668083191,0.9982757568359375,0.9982965588569641,0.9983317255973816,0.998333752155304,0.9983091354370117,0.9983364939689636,0.9982889294624329,0.9983201026916504,0.9983386993408203,boxes_av1_75,0.9983386993408203
0.9786474108695984,0.9791011214256287,0.9793703556060791,0.9789105653762817,0.9791661500930786,0.9783422946929932,0.978726327419281,0.979022204875946,0.9786676168441772,0.978909969329834,0.9791185259819031,0.9795225262641907,0.9788978099822998,0.9794799089431763,0.9789468050003052,0.9788194298744202,0.9788486361503601,0.9787236452102661,0.9785643219947815,0.9793319702148438,0.9786964058876038,0.9787126779556274,0.9794607162475586,0.9787285923957825,0.9790199995040894,0.9789330363273621,0.9787916541099548,0.9789427518844604,0.97911536693573,0.9792245030403137,0.9787542223930359,0.9795373678207397,0.9792494177818298,0.9790380001068115,0.9790005683898926,0.9788273572921753,0.9793612957000732,0.9792022109031677,0.9793707728385925,0.9791637659072876,0.9790436029434204,0.9788452982902527,0.9792516231536865,0.9789664149284363,0.9783904552459717,0.9791952967643738,0.9790853261947632,0.9788406491279602,0.9791043400764465,0.9787834882736206,0.9788802862167358,0.9789507389068604,0.9790859818458557,0.9788540601730347,0.979423463344574,0.9790053963661194,0.9797094464302063,0.9795552492141724,0.9794285297393799,0.9792817234992981,0.9792258739471436,0.9789872765541077,0.9791837334632874,0.9793220162391663,0.9791067242622375,0.9790154099464417,0.9795693159103394,0.9788886904716492,0.9790701270103455,0.9786337614059448,0.9791045784950256,0.9790074229240417,0.979012668132782,0.9795534014701843,0.9796643853187561,0.9791725873947144,0.9785916805267334,0.9783423542976379,0.9795016646385193,0.978855550289154,0.9790271520614624,boxes_bpg_25,0.9790271520614624
0.985892653465271,0.9864406585693359,0.9861639142036438,0.9861714839935303,0.986241340637207,0.9856765866279602,0.9858253002166748,0.9858422875404358,0.9861078262329102,0.9857556223869324,0.9859997630119324,0.9861568212509155,0.985886812210083,0.9861292243003845,0.9859526753425598,0.986106812953949,0.9856654405593872,0.9858139157295227,0.9860341548919678,0.9861583113670349,0.9861019849777222,0.9859818816184998,0.9862619638442993,0.9859561920166016,0.9860087633132935,0.9855068325996399,0.986003041267395,0.9860332012176514,0.9860318899154663,0.9860820770263672,0.9858388900756836,0.9860633611679077,0.9860502481460571,0.9861858487129211,0.9859752058982849,0.9860735535621643,0.986193835735321,0.9862013459205627,0.9863166213035583,0.986012876033783,0.9863291382789612,0.9860471487045288,0.9861365556716919,0.9859445691108704,0.9861501455307007,0.9859882593154907,0.9860645532608032,0.9861584305763245,0.9862955808639526,0.9860047101974487,0.9858608245849609,0.9862914681434631,0.9859719276428223,0.9861956834793091,0.9861478209495544,0.9859793782234192,0.9862235188484192,0.9863667488098145,0.986537516117096,0.986000120639801,0.9864101409912109,0.9862136840820312,0.9863342046737671,0.9861747026443481,0.9863467216491699,0.9862604141235352,0.9863489270210266,0.9861399531364441,0.9861351251602173,0.9861178398132324,0.9862330555915833,0.9860411286354065,0.98631751537323,0.9864001870155334,0.9862847328186035,0.9863830208778381,0.9863983392715454,0.9859189391136169,0.9862730503082275,0.9855654835700989,0.9859005212783813,boxes_bpg_375,0.9859005212783813
0.9910655617713928,0.991050660610199,0.9911701083183289,0.9909061789512634,0.9910892248153687,0.9911883473396301,0.9910019636154175,0.9908886551856995,0.9911056756973267,0.9909154772758484,0.991157591342926,0.9912132024765015,0.991019070148468,0.9911203980445862,0.9908866286277771,0.9908370971679688,0.9909180998802185,0.9909482598304749,0.9911422729492188,0.9911904335021973,0.9911283254623413,0.9911977648735046,0.9911062121391296,0.9909826517105103,0.9911901950836182,0.9909430146217346,0.9911256432533264,0.9910004138946533,0.9911807775497437,0.9912201762199402,0.99100661277771,0.990969181060791,0.9911060929298401,0.9912150502204895,0.9910902380943298,0.9909301996231079,0.991058349609375,0.9909390211105347,0.9910660982131958,0.9909064769744873,0.9910628795623779,0.9910872578620911,0.9910901784896851,0.9911330938339233,0.9909863471984863,0.9911424517631531,0.9911118745803833,0.9910252094268799,0.9911417365074158,0.9910892844200134,0.9911150336265564,0.9909275770187378,0.991227388381958,0.9908694624900818,0.9911608695983887,0.9911019802093506,0.991036593914032,0.9909555912017822,0.9912053346633911,0.991142749786377,0.9911233186721802,0.991010308265686,0.9908568263053894,0.991077184677124,0.9910843372344971,0.9911487102508545,0.9910759925842285,0.991117537021637,0.9910961985588074,0.9909375309944153,0.9911374449729919,0.9910061955451965,0.9913325905799866,0.9912561178207397,0.9909507036209106,0.9910662770271301,0.9909078478813171,0.9910475015640259,0.9909569621086121,0.9910284876823425,0.9910635352134705,boxes_bpg_5,0.9910635352134705
0.9923630356788635,0.992431104183197,0.9922783374786377,0.9922890663146973,0.9923489093780518,0.9923489689826965,0.992333173751831,0.9923302531242371,0.9923650026321411,0.9922325611114502,0.992171585559845,0.9923275709152222,0.9923245310783386,0.9924046993255615,0.9923610687255859,0.992336630821228,0.992091953754425,0.9922637939453125,0.9922874569892883,0.9924215078353882,0.992350161075592,0.9922266602516174,0.9923252463340759,0.9923236966133118,0.9923880100250244,0.9923577904701233,0.9923747777938843,0.9924113750457764,0.9924256801605225,0.9922764897346497,0.9924603700637817,0.9923640489578247,0.99216628074646,0.9922102093696594,0.9923482537269592,0.9924718141555786,0.9923534989356995,0.9921746850013733,0.9922289252281189,0.9921307563781738,0.992452085018158,0.9922443628311157,0.9924150109291077,0.9923093914985657,0.9922622442245483,0.9922721982002258,0.9923872947692871,0.9921708703041077,0.9923117160797119,0.992388129234314,0.9923751950263977,0.9923089742660522,0.9922422170639038,0.9922188520431519,0.9922958612442017,0.9925336241722107,0.9923296570777893,0.9922099709510803,0.9923207759857178,0.9924566149711609,0.9924047589302063,0.9923131465911865,0.9923931360244751,0.9923654794692993,0.9923152923583984,0.992379367351532,0.9923164248466492,0.9924548268318176,0.9923214912414551,0.9922274947166443,0.9924750328063965,0.9922061562538147,0.99257493019104,0.9923412203788757,0.9922611117362976,0.9922376871109009,0.9923177361488342,0.9921943545341492,0.9923845529556274,0.9924396872520447,0.9923223257064819,boxes_bpg_625,0.9923223257064819
0.9945625066757202,0.9945505857467651,0.9946019649505615,0.9946781992912292,0.9946136474609375,0.9946615099906921,0.994664192199707,0.9946516752243042,0.9946780204772949,0.9946414232254028,0.9945731163024902,0.9946833252906799,0.9946723580360413,0.9947200417518616,0.9945804476737976,0.9946582317352295,0.9946203231811523,0.994633138179779,0.9946274161338806,0.9946950674057007,0.9946449398994446,0.994604229927063,0.9946208000183105,0.9946641325950623,0.9946932196617126,0.9946438074111938,0.9946813583374023,0.9946130514144897,0.9946951866149902,0.9946417808532715,0.9947167038917542,0.9946391582489014,0.9945674538612366,0.9947565793991089,0.9945670962333679,0.9946869015693665,0.994611918926239,0.994587779045105,0.994597852230072,0.9945805668830872,0.9946628212928772,0.9945287704467773,0.9946116805076599,0.9946726560592651,0.9946580529212952,0.9945481419563293,0.9945982694625854,0.9947258830070496,0.9945787787437439,0.9946385025978088,0.9946310520172119,0.9947360754013062,0.9945868849754333,0.9945550560951233,0.9947572350502014,0.994627058506012,0.9947721362113953,0.9947067499160767,0.9945719838142395,0.9947324991226196,0.9947503209114075,0.9946122765541077,0.994761049747467,0.9946649670600891,0.9946537017822266,0.9946351647377014,0.9946982264518738,0.9945675730705261,0.9945542216300964,0.9946977496147156,0.9947981238365173,0.9946584105491638,0.9946666359901428,0.9946531057357788,0.994646430015564,0.9945897459983826,0.9945603013038635,0.9944318532943726,0.994672954082489,0.9946151375770569,0.9946909546852112,boxes_bpg_75,0.9946909546852112
