name,ssim
I01_01_01.png,1.0
I01_01_02.png,0.9937305317004932
I01_01_03.png,0.9468138399718136
I01_01_04.png,0.8595604109248405
I01_01_05.png,0.7335912593172117
I01_02_01.png,0.9783894922524989
I01_02_02.png,0.9264214509215551
I01_02_03.png,0.8210335338159258
I01_02_04.png,0.7552068124112963
I01_02_05.png,0.7176461161245382
I01_03_01.png,1.0
I01_03_02.png,0.9834649501107932
I01_03_03.png,0.9395156147058644
I01_03_04.png,0.895661434529182
I01_03_05.png,0.8094328388446802
I01_04_01.png,0.9972714591951738
I01_04_02.png,0.9474331627956493
I01_04_03.png,0.8778106423593377
I01_04_04.png,0.8310893322390873
I01_04_05.png,0.7364205525709573
I01_05_01.png,0.9830701791701032
I01_05_02.png,0.9616359531059491
I01_05_03.png,0.954716851159732
I01_05_04.png,0.9568542670395507
I01_05_05.png,0.9576233651364314
I01_06_01.png,0.8257983848506972
I01_06_02.png,0.7767795589640221
I01_06_03.png,0.7255956298573568
I01_06_04.png,0.6106483915420201
I01_06_05.png,0.4662216332283848
I01_07_01.png,0.9250771902124446
I01_07_02.png,0.8865368275795255
I01_07_03.png,0.8668219636874546
I01_07_04.png,0.8472604937214808
I01_07_05.png,0.8118667287867884
I01_08_01.png,1.0
I01_08_02.png,0.9709278786851722
I01_08_03.png,0.9452753761443508
I01_08_04.png,0.866745831697904
I01_08_05.png,0.7506027411133294
I01_09_01.png,0.9850481819687167
I01_09_02.png,0.9632170229138843
I01_09_03.png,0.9446764256594415
I01_09_04.png,0.8741692097966711
I01_09_05.png,0.77083085425087
I01_10_01.png,0.9448562724341137
I01_10_02.png,0.9377185704047353
I01_10_03.png,0.9167816092840184
I01_10_04.png,0.7952275739600174
I01_10_05.png,0.7231606028725763
I01_11_01.png,0.7965478521728598
I01_11_02.png,0.6780068396370676
I01_11_03.png,0.598525864377302
I01_11_04.png,0.4944727539920522
I01_11_05.png,0.3649854364942383
I01_12_01.png,0.922917647373466
I01_12_02.png,0.7301549158378293
I01_12_03.png,0.5996410326087912
I01_12_04.png,0.45771022621225443
I01_12_05.png,0.382192816813733
I01_13_01.png,0.9719199692131042
I01_13_02.png,0.8648630580905479
I01_13_03.png,0.7556070562319599
I01_13_04.png,0.5936565520073244
I01_13_05.png,0.48336564193046333
I01_14_01.png,0.9403847892534244
I01_14_02.png,0.7961752068793787
I01_14_03.png,0.6938305072822554
I01_14_04.png,0.5813284058775875
I01_14_05.png,0.4282042463362772
I01_15_01.png,0.8929559290425738
I01_15_02.png,0.8264919202604643
I01_15_03.png,0.7709769108793051
I01_15_04.png,0.6310464388252123
I01_15_05.png,0.4941850740648353
I01_16_01.png,0.9915410826211857
I01_16_02.png,0.9732996737470135
I01_16_03.png,0.9186215634773287
I01_16_04.png,0.8169946853522804
I01_16_05.png,0.6802222364035376
I01_17_01.png,0.9968471359495625
I01_17_02.png,0.9902653956992085
I01_17_03.png,0.961326532445813
I01_17_04.png,0.8187398903252618
I01_17_05.png,0.3753724149061965
I01_18_01.png,0.9797681653599019
I01_18_02.png,0.9936570361067275
I01_18_03.png,1.0
I01_18_04.png,0.9510915528039509
I01_18_05.png,0.8576286090178908
I01_19_01.png,0.9912113073409351
I01_19_02.png,0.9794449178547039
I01_19_03.png,0.929493596523848
I01_19_04.png,0.8488506086402999
I01_19_05.png,0.7216574941358889
I01_20_01.png,0.9890855035848698
I01_20_02.png,0.974205787102245
I01_20_03.png,0.9612617333335248
I01_20_04.png,0.9530586976854297
I01_20_05.png,0.9389541452702684
I01_21_01.png,0.9239336973982556
I01_21_02.png,0.9057259755201899
I01_21_03.png,0.9095308031905402
I01_21_04.png,0.8952159967104979
I01_21_05.png,0.7810149556748276
I01_22_01.png,0.9514536381623915
I01_22_02.png,0.936899425915619
I01_22_03.png,0.9178261926565272
I01_22_04.png,0.89688232067607
I01_22_05.png,0.8378345445075956
I01_23_01.png,0.9898030326881276
I01_23_02.png,0.9829690936697101
I01_23_03.png,0.9667010691025217
I01_23_04.png,0.9653348228940672
I01_23_05.png,0.9583763411595265
I01_24_01.png,0.9113449290657378
I01_24_02.png,0.7961115401683339
I01_24_03.png,0.6982255473599265
I01_24_04.png,0.49723395020589783
I01_24_05.png,0.3127030373815144
I01_25_01.png,0.8567409845061902
I01_25_02.png,0.9256835171122225
I01_25_03.png,0.9763326581348312
I01_25_04.png,0.9806643572739088
I01_25_05.png,0.9319800595632597
I02_01_01.png,1.0
I02_01_02.png,0.9659668535715029
I02_01_03.png,0.7230205995313375
I02_01_04.png,0.4560603489423673
I02_01_05.png,0.26801681163532454
I02_02_01.png,0.8753798685940858
I02_02_02.png,0.6217884729644028
I02_02_03.png,0.36978337671520034
I02_02_04.png,0.29112813037323704
I02_02_05.png,0.2557901662777158
I02_03_01.png,1.0
I02_03_02.png,0.9196301285166096
I02_03_03.png,0.7647097127461235
I02_03_04.png,0.6617990047897269
I02_03_05.png,0.46334402065337305
I02_04_01.png,0.9992523413086669
I02_04_02.png,0.9919522884660961
I02_04_03.png,0.9639790058555942
I02_04_04.png,0.9479262626594536
I02_04_05.png,0.9200307077833108
I02_05_01.png,0.9136538537723312
I02_05_02.png,0.8882853247464877
I02_05_03.png,0.8854778180275701
I02_05_04.png,0.8844975819419895
I02_05_05.png,0.8888677354731211
I02_06_01.png,0.9332541316237972
I02_06_02.png,0.913909363454858
I02_06_03.png,0.8908774542804364
I02_06_04.png,0.8248462124014411
I02_06_05.png,0.7317678098404229
I02_07_01.png,0.9928799160301274
I02_07_02.png,0.9880161969647563
I02_07_03.png,0.9851359079611258
I02_07_04.png,0.9819200280657917
I02_07_05.png,0.9606290367315516
I02_08_01.png,1.0
I02_08_02.png,0.9966303425883467
I02_08_03.png,0.9892078542187613
I02_08_04.png,0.961038909116123
I02_08_05.png,0.9286139432290125
I02_09_01.png,0.9135457347928053
I02_09_02.png,0.7938043232158533
I02_09_03.png,0.7261692478046367
I02_09_04.png,0.5259203338772387
I02_09_05.png,0.34888481769741303
I02_10_01.png,0.8982978985577486
I02_10_02.png,0.8832836717117051
I02_10_03.png,0.8417589921757952
I02_10_04.png,0.6500109142491202
I02_10_05.png,0.5260370711884648
I02_11_01.png,0.9469286261101706
I02_11_02.png,0.909190457281347
I02_11_03.png,0.8767702946505378
I02_11_04.png,0.8278429777900699
I02_11_05.png,0.7389818565339468
I02_12_01.png,0.9813126604671923
I02_12_02.png,0.9270852056632265
I02_12_03.png,0.876870129891762
I02_12_04.png,0.8064596382550955
I02_12_05.png,0.7540473155304485
I02_13_01.png,0.9906096711869639
I02_13_02.png,0.9544360187099006
I02_13_03.png,0.9107611025190998
I02_13_04.png,0.8311297819934712
I02_13_05.png,0.7733886729005179
I02_14_01.png,0.9771053389032331
I02_14_02.png,0.9279692772060817
I02_14_03.png,0.8919188274235961
I02_14_04.png,0.8481321238628178
I02_14_05.png,0.7694086708280169
I02_15_01.png,0.8089313031894626
I02_15_02.png,0.6808907605612988
I02_15_03.png,0.6132967540343491
I02_15_04.png,0.5221022173428808
I02_15_05.png,0.4678050781119063
I02_16_01.png,0.9902582400277335
I02_16_02.png,0.9656216244341201
I02_16_03.png,0.8868392996243895
I02_16_04.png,0.7262057584509684
I02_16_05.png,0.5463120608009046
I02_17_01.png,0.9969808747766231
I02_17_02.png,0.9877584519782683
I02_17_03.png,0.9477357137904825
I02_17_04.png,0.762384812401448
I02_17_05.png,0.3225101974999611
I02_18_01.png,0.9606152033476862
I02_18_02.png,0.9888937714504851
I02_18_03.png,1.0
I02_18_04.png,0.9265426557332768
I02_18_05.png,0.8015563327158791
I02_19_01.png,0.9667795425236752
I02_19_02.png,0.9379153177399896
I02_19_03.png,0.8153321473629381
I02_19_04.png,0.49145717544839906
I02_19_05.png,0.3197729723342078
I02_20_01.png,0.9759920472775232
I02_20_02.png,0.9531237606883893
I02_20_03.png,0.9299418399328789
I02_20_04.png,0.9087279555668587
I02_20_05.png,0.8849090599373848
I02_21_01.png,0.6481581832503737
I02_21_02.png,0.6326325265237109
I02_21_03.png,0.6709784859605837
I02_21_04.png,0.5938507390063518
I02_21_05.png,0.38338493621145675
I02_22_01.png,0.9809052942783956
I02_22_02.png,0.9718918811088153
I02_22_03.png,0.9589826934370987
I02_22_04.png,0.9351382700958589
I02_22_05.png,0.9006349287438732
I02_23_01.png,0.9886296836564482
I02_23_02.png,0.9763639340975966
I02_23_03.png,0.9703761905049131
I02_23_04.png,0.9606109788785046
I02_23_05.png,0.9530487764259525
I02_24_01.png,0.8478655306992574
I02_24_02.png,0.703471716323262
I02_24_03.png,0.6105546839672333
I02_24_04.png,0.47483488001605895
I02_24_05.png,0.38605343068395814
I02_25_01.png,0.7754478300642587
I02_25_02.png,0.8828144473933703
I02_25_03.png,0.9636313620407115
I02_25_04.png,0.9712023006234757
I02_25_05.png,0.8935836843586429
I03_01_01.png,1.0
I03_01_02.png,0.9866549908601951
I03_01_03.png,0.8853663708538665
I03_01_04.png,0.6991565416051605
I03_01_05.png,0.45713753418788194
I03_02_01.png,0.953738776543131
I03_02_02.png,0.8397683343735394
I03_02_03.png,0.6199951489207236
I03_02_04.png,0.49878547331467515
I03_02_05.png,0.43399356115511434
I03_03_01.png,1.0
I03_03_02.png,0.9709192214580853
I03_03_03.png,0.8966752363480277
I03_03_04.png,0.8007442179387674
I03_03_05.png,0.6525243002993528
I03_04_01.png,0.9957339346876063
I03_04_02.png,0.9343040592558589
I03_04_03.png,0.8646998119831258
I03_04_04.png,0.8385099084330533
I03_04_05.png,0.8173278584082007
I03_05_01.png,0.9759166855574926
I03_05_02.png,0.9228336888012215
I03_05_03.png,0.8972311411690203
I03_05_04.png,0.8957905376018014
I03_05_05.png,0.8995732522068739
I03_06_01.png,0.8442968832600379
I03_06_02.png,0.8450043382917042
I03_06_03.png,0.8177168642431754
I03_06_04.png,0.7561215506954015
I03_06_05.png,0.6786944177172936
I03_07_01.png,0.92002153137732
I03_07_02.png,0.8810184042759345
I03_07_03.png,0.8621851670368527
I03_07_04.png,0.8437172032041217
I03_07_05.png,0.8140175251815283
I03_08_01.png,1.0
I03_08_02.png,0.9434469404401763
I03_08_03.png,0.9066671598134426
I03_08_04.png,0.8352222407306492
I03_08_05.png,0.795462521151072
I03_09_01.png,0.9498710811452974
I03_09_02.png,0.8828483090970076
I03_09_03.png,0.8410941672357486
I03_09_04.png,0.6711517709209079
I03_09_05.png,0.5126465092130692
I03_10_01.png,0.9348518583755074
I03_10_02.png,0.9269271774228374
I03_10_03.png,0.9025503247857215
I03_10_04.png,0.7807445862630746
I03_10_05.png,0.6934003150301725
I03_11_01.png,0.8959965034347365
I03_11_02.png,0.8304130763011184
I03_11_03.png,0.782200935798701
I03_11_04.png,0.7155326080564396
I03_11_05.png,0.6131642872917443
I03_12_01.png,0.9624927588794818
I03_12_02.png,0.8628605452487914
I03_12_03.png,0.7865030507789853
I03_12_04.png,0.6937375151727343
I03_12_05.png,0.6335494937948933
I03_13_01.png,0.9826343681462578
I03_13_02.png,0.9220850162721063
I03_13_03.png,0.8524747624003988
I03_13_04.png,0.7571080697709116
I03_13_05.png,0.6893429149386519
I03_14_01.png,0.9535732423896702
I03_14_02.png,0.8436263620741407
I03_14_03.png,0.7676001117316562
I03_14_04.png,0.6781743595702886
I03_14_05.png,0.5502123718637713
I03_15_01.png,0.900085005760012
I03_15_02.png,0.8249606374200595
I03_15_03.png,0.7745697685157004
I03_15_04.png,0.6606550353051079
I03_15_05.png,0.5707221263079446
I03_16_01.png,0.9943056440619229
I03_16_02.png,0.9807722991674053
I03_16_03.png,0.9328065075076905
I03_16_04.png,0.7977554300501405
I03_16_05.png,0.6111668827774189
I03_17_01.png,0.9981341318577095
I03_17_02.png,0.9939918398411939
I03_17_03.png,0.9768943497706888
I03_17_04.png,0.8968651937724342
I03_17_05.png,0.6013957362056489
I03_18_01.png,0.9763177313344767
I03_18_02.png,0.9930550791632763
I03_18_03.png,1.0
I03_18_04.png,0.9849368910091293
I03_18_05.png,0.9489375899993817
I03_19_01.png,0.9855171918203184
I03_19_02.png,0.9537058602130036
I03_19_03.png,0.9018101434148711
I03_19_04.png,0.70984396630683
I03_19_05.png,0.5090574675185541
I03_20_01.png,0.979725632383179
I03_20_02.png,0.9579743444243771
I03_20_03.png,0.9383226397847538
I03_20_04.png,0.9241230078451036
I03_20_05.png,0.9010129092092214
I03_21_01.png,0.8261070707699449
I03_21_02.png,0.8040633233461835
I03_21_03.png,0.817428848711431
I03_21_04.png,0.7849676470863325
I03_21_05.png,0.5863737529096285
I03_22_01.png,0.984146974941855
I03_22_02.png,0.9790978428743108
I03_22_03.png,0.9696745632640787
I03_22_04.png,0.9553482146018216
I03_22_05.png,0.9264885160367891
I03_23_01.png,0.9901229727831817
I03_23_02.png,0.9790939538934876
I03_23_03.png,0.9695536730655202
I03_23_04.png,0.9627793845872595
I03_23_05.png,0.949696663547513
I03_24_01.png,0.8825328097286551
I03_24_02.png,0.7576963777120787
I03_24_03.png,0.6730107550585995
I03_24_04.png,0.5415241767706763
I03_24_05.png,0.4429246272682977
I03_25_01.png,0.9260784221328254
I03_25_02.png,0.9608941750320363
I03_25_03.png,0.9861499660871302
I03_25_04.png,0.9842220154817528
I03_25_05.png,0.9343191997930823
I04_01_01.png,1.0
I04_01_02.png,0.9802339441867365
I04_01_03.png,0.8378995596922343
I04_01_04.png,0.6658155367581633
I04_01_05.png,0.5172536071411731
I04_02_01.png,0.9288572162750567
I04_02_02.png,0.7781389096949521
I04_02_03.png,0.6057976731044741
I04_02_04.png,0.5418573315799471
I04_02_05.png,0.5082731041555619
I04_03_01.png,1.0
I04_03_02.png,0.9486338645604727
I04_03_03.png,0.873888570129643
I04_03_04.png,0.755085424440492
I04_03_05.png,0.6323713840876187
I04_04_01.png,0.9987200709883641
I04_04_02.png,0.9893825048649232
I04_04_03.png,0.9657569433669765
I04_04_04.png,0.949291363437357
I04_04_05.png,0.9046510082819756
I04_05_01.png,0.9539230648127082
I04_05_02.png,0.9163424557478107
I04_05_03.png,0.9094171651861245
I04_05_04.png,0.9131967201365548
I04_05_05.png,0.9129936429555969
I04_06_01.png,0.8664337437989993
I04_06_02.png,0.839806488038176
I04_06_03.png,0.7946098990089968
I04_06_04.png,0.6958175911148544
I04_06_05.png,0.5788972699365351
I04_07_01.png,0.9777375321643091
I04_07_02.png,0.964486670197939
I04_07_03.png,0.9574317640969088
I04_07_04.png,0.9497689916416897
I04_07_05.png,0.9290448278623348
I04_08_01.png,1.0
I04_08_02.png,0.9930342740919709
I04_08_03.png,0.9832774608274082
I04_08_04.png,0.9542374466960828
I04_08_05.png,0.9058706953673845
I04_09_01.png,0.9653195729099902
I04_09_02.png,0.9098463239714207
I04_09_03.png,0.8735189110715947
I04_09_04.png,0.7397548706862351
I04_09_05.png,0.581167845653215
I04_10_01.png,0.9228788840225453
