name,psnry
I01_01_01.png,80.0
I01_01_02.png,40.365753173828125
I01_01_03.png,31.340482711791992
I01_01_04.png,27.175901412963867
I01_01_05.png,21.366065979003906
I01_02_01.png,35.1972770690918
I01_02_02.png,29.97303009033203
I01_02_03.png,26.09377670288086
I01_02_04.png,23.40204620361328
I01_02_05.png,21.261104583740234
I01_03_01.png,80.0
I01_03_02.png,35.742027282714844
I01_03_03.png,30.60228157043457
I01_03_04.png,28.315650939941406
I01_03_05.png,25.471200942993164
I01_04_01.png,50.072540283203125
I01_04_02.png,23.688236236572266
I01_04_03.png,19.843976974487305
I01_04_04.png,16.993982315063477
I01_04_05.png,12.188541412353516
I01_05_01.png,31.74471092224121
I01_05_02.png,28.10506820678711
I01_05_03.png,27.060081481933594
I01_05_04.png,26.872604370117188
I01_05_05.png,26.982242584228516
I01_06_01.png,30.37278938293457
I01_06_02.png,29.994159698486328
I01_06_03.png,28.741018295288086
I01_06_04.png,21.335651397705078
I01_06_05.png,18.70663833618164
I01_07_01.png,17.70216941833496
I01_07_02.png,15.202219009399414
I01_07_03.png,14.176944732666016
I01_07_04.png,13.264771461486816
I01_07_05.png,13.486834526062012
I01_08_01.png,80.0
I01_08_02.png,26.92181396484375
I01_08_03.png,23.719310760498047
I01_08_04.png,20.003437042236328
I01_08_05.png,15.306020736694336
I01_09_01.png,45.42328643798828
I01_09_02.png,39.88066101074219
I01_09_03.png,37.195884704589844
I01_09_04.png,31.182701110839844
I01_09_05.png,26.244619369506836
I01_10_01.png,35.31280517578125
I01_10_02.png,34.67179870605469
I01_10_03.png,33.169921875
I01_10_04.png,28.38739585876465
I01_10_05.png,25.91187286376953
I01_11_01.png,33.53977966308594
I01_11_02.png,30.540210723876953
I01_11_03.png,28.806316375732422
I01_11_04.png,26.607135772705078
I01_11_05.png,23.72254180908203
I01_12_01.png,38.66643524169922
I01_12_02.png,31.757827758789062
I01_12_03.png,28.829360961914062
I01_12_04.png,25.821781158447266
I01_12_05.png,24.129161834716797
I01_13_01.png,39.25278091430664
I01_13_02.png,31.74250602722168
I01_13_03.png,28.752452850341797
I01_13_04.png,25.72454833984375
I01_13_05.png,23.814699172973633
I01_14_01.png,39.998504638671875
I01_14_02.png,33.01588439941406
I01_14_03.png,29.980674743652344
I01_14_04.png,27.010831832885742
I01_14_05.png,23.101530075073242
I01_15_01.png,32.459869384765625
I01_15_02.png,29.00937271118164
I01_15_03.png,28.526086807250977
I01_15_04.png,25.795120239257812
I01_15_05.png,22.603622436523438
I01_16_01.png,27.65176773071289
I01_16_02.png,21.67629051208496
I01_16_03.png,15.642708778381348
I01_16_04.png,10.878631591796875
I01_16_05.png,8.156595230102539
I01_17_01.png,34.12921905517578
I01_17_02.png,27.917858123779297
I01_17_03.png,21.974952697753906
I01_17_04.png,15.915445327758789
I01_17_05.png,10.234490394592285
I01_18_01.png,21.591222763061523
I01_18_02.png,27.72119140625
I01_18_03.png,80.0
