name,vif
1600.AWGN.1.png,0.8971773386001587
1600.AWGN.2.png,0.7585029006004333
1600.AWGN.3.png,0.5816386938095093
1600.AWGN.4.png,0.41899603605270386
1600.AWGN.5.png,0.2989364266395569
1600.BLUR.1.png,0.9717298150062561
1600.BLUR.2.png,0.8788016438484192
1600.BLUR.3.png,0.7281094789505005
1600.BLUR.4.png,0.5346294641494751
1600.BLUR.5.png,0.3475652039051056
1600.contrast.1.png,1.0573198795318604
1600.contrast.2.png,1.1620073318481445
1600.contrast.3.png,1.4302630424499512
1600.contrast.4.png,1.5644804239273071
1600.contrast.5.png,1.5644804239273071
1600.fnoise.1.png,0.8813161849975586
1600.fnoise.2.png,0.7446237206459045
1600.fnoise.3.png,0.5824201107025146
1600.fnoise.4.png,0.42133039236068726
1600.fnoise.5.png,0.2962009608745575
1600.JPEG.1.png,0.9942876100540161
1600.JPEG.2.png,0.9170008301734924
1600.JPEG.3.png,0.6096319556236267
1600.JPEG.4.png,0.2873232662677765
1600.JPEG.5.png,0.17816340923309326
1600.jpeg2000.1.png,0.9155771732330322
1600.jpeg2000.2.png,0.7294721603393555
1600.jpeg2000.3.png,0.4599483013153076
1600.jpeg2000.4.png,0.24052882194519043
1600.jpeg2000.5.png,0.11847899854183197
aerial_city.AWGN.1.png,0.9029704332351685
aerial_city.AWGN.2.png,0.7575689554214478
aerial_city.AWGN.3.png,0.5693891048431396
aerial_city.AWGN.4.png,0.39745432138442993
aerial_city.AWGN.5.png,0.2679790258407593
aerial_city.BLUR.1.png,0.9870743155479431
aerial_city.BLUR.2.png,0.9334551692008972
aerial_city.BLUR.3.png,0.8166714310646057
aerial_city.BLUR.4.png,0.6427989602088928
aerial_city.BLUR.5.png,0.3803824484348297
aerial_city.contrast.1.png,1.0903422832489014
aerial_city.contrast.2.png,1.2735799551010132
aerial_city.contrast.3.png,1.8784220218658447
aerial_city.contrast.4.png,2.2764556407928467
aerial_city.contrast.5.png,2.2764556407928467
aerial_city.fnoise.1.png,0.885196328163147
aerial_city.fnoise.2.png,0.7429520487785339
aerial_city.fnoise.3.png,0.5608546733856201
aerial_city.fnoise.4.png,0.402034193277359
aerial_city.fnoise.5.png,0.26263076066970825
aerial_city.JPEG.1.png,0.9643449783325195
aerial_city.JPEG.2.png,0.7712103724479675
aerial_city.JPEG.3.png,0.43503856658935547
aerial_city.JPEG.4.png,0.2549207806587219
aerial_city.JPEG.5.png,0.1234745979309082
aerial_city.jpeg2000.1.png,0.8776116967201233
aerial_city.jpeg2000.2.png,0.6200454235076904
aerial_city.jpeg2000.3.png,0.36099228262901306
aerial_city.jpeg2000.4.png,0.18489746749401093
aerial_city.jpeg2000.5.png,0.17899778485298157
boston.AWGN.1.png,0.9097456932067871
boston.AWGN.2.png,0.7708959579467773
boston.AWGN.3.png,0.5905028581619263
boston.AWGN.4.png,0.4238225519657135
boston.AWGN.5.png,0.29686668515205383
boston.BLUR.1.png,0.9769477844238281
boston.BLUR.2.png,0.8911461234092712
boston.BLUR.3.png,0.7438960671424866
boston.BLUR.4.png,0.5479490756988525
boston.BLUR.5.png,0.43677425384521484
boston.contrast.1.png,1.10536789894104
boston.contrast.2.png,1.33513605594635
boston.contrast.3.png,2.3818891048431396
boston.contrast.4.png,3.604965925216675
boston.contrast.5.png,3.604965925216675
boston.fnoise.1.png,0.8927125334739685
boston.fnoise.2.png,0.7509450316429138
boston.fnoise.3.png,0.5770302414894104
boston.fnoise.4.png,0.4144548177719116
boston.fnoise.5.png,0.31352823972702026
boston.JPEG.1.png,0.9679539799690247
boston.JPEG.2.png,0.802842378616333
boston.JPEG.3.png,0.4430020749568939
boston.JPEG.4.png,0.16628919541835785
boston.JPEG.5.png,0.1208941712975502
boston.jpeg2000.1.png,0.8967174291610718
boston.jpeg2000.2.png,0.647794783115387
boston.jpeg2000.3.png,0.38726043701171875
boston.jpeg2000.4.png,0.20776361227035522
boston.jpeg2000.5.png,0.18745477497577667
bridge.AWGN.1.png,0.8913092017173767
bridge.AWGN.2.png,0.7410255074501038
bridge.AWGN.3.png,0.5552239418029785
bridge.AWGN.4.png,0.40018707513809204
bridge.AWGN.5.png,0.2764255404472351
bridge.BLUR.1.png,0.9630253314971924
bridge.BLUR.2.png,0.8676985502243042
bridge.BLUR.3.png,0.714007556438446
bridge.BLUR.4.png,0.5464396476745605
bridge.BLUR.5.png,0.384962797164917
bridge.contrast.1.png,1.0504279136657715
bridge.contrast.2.png,1.1351743936538696
bridge.contrast.3.png,1.3326966762542725
bridge.contrast.4.png,1.4764479398727417
bridge.contrast.5.png,1.4764479398727417
bridge.fnoise.1.png,0.8871361613273621
bridge.fnoise.2.png,0.7362298965454102
bridge.fnoise.3.png,0.5652814507484436
bridge.fnoise.4.png,0.38165220618247986
bridge.fnoise.5.png,0.2731234133243561
bridge.JPEG.1.png,0.9730544686317444
bridge.JPEG.2.png,0.775493323802948
bridge.JPEG.3.png,0.4387352466583252
bridge.JPEG.4.png,0.1816999465227127
bridge.JPEG.5.png,0.13354632258415222
bridge.jpeg2000.1.png,0.8648518323898315
bridge.jpeg2000.2.png,0.6027260422706604
bridge.jpeg2000.3.png,0.3778567910194397
bridge.jpeg2000.4.png,0.19947531819343567
bridge.jpeg2000.5.png,0.14876689016819
butter_flower.AWGN.1.png,0.8432250618934631
butter_flower.AWGN.2.png,0.6661171317100525
butter_flower.AWGN.3.png,0.459404319524765
butter_flower.AWGN.4.png,0.2984851598739624
butter_flower.AWGN.5.png,0.19299009442329407
butter_flower.BLUR.1.png,0.9445818066596985
butter_flower.BLUR.2.png,0.8303176760673523
butter_flower.BLUR.3.png,0.6439534425735474
butter_flower.BLUR.4.png,0.512926459312439
butter_flower.BLUR.5.png,0.5990499258041382
butter_flower.contrast.1.png,1.117389440536499
butter_flower.contrast.2.png,1.3742339611053467
butter_flower.contrast.3.png,2.5627405643463135
butter_flower.contrast.4.png,3.9297080039978027
butter_flower.contrast.5.png,3.9297080039978027
butter_flower.fnoise.1.png,0.8361268639564514
butter_flower.fnoise.2.png,0.6461818814277649
butter_flower.fnoise.3.png,0.4606087803840637
butter_flower.fnoise.4.png,0.29399967193603516
butter_flower.fnoise.5.png,0.18283864855766296
butter_flower.JPEG.1.png,0.9954699873924255
butter_flower.JPEG.2.png,0.8005982637405396
butter_flower.JPEG.3.png,0.3802603483200073
butter_flower.JPEG.4.png,0.2043735831975937
butter_flower.JPEG.5.png,0.11278896033763885
butter_flower.jpeg2000.1.png,0.8387304544448853
butter_flower.jpeg2000.2.png,0.5692970752716064
butter_flower.jpeg2000.3.png,0.31870806217193604
butter_flower.jpeg2000.4.png,0.20471744239330292
butter_flower.jpeg2000.5.png,0.2500419020652771
cactus.AWGN.1.png,0.8900005221366882
cactus.AWGN.2.png,0.7508557438850403
cactus.AWGN.3.png,0.5671240091323853
cactus.AWGN.4.png,0.4186941981315613
cactus.AWGN.5.png,0.2956037223339081
cactus.BLUR.1.png,0.9465497136116028
cactus.BLUR.2.png,0.8282483816146851
cactus.BLUR.3.png,0.6756872534751892
cactus.BLUR.4.png,0.5130358338356018
cactus.BLUR.5.png,0.3611144423484802
cactus.contrast.1.png,1.0811767578125
cactus.contrast.2.png,1.2460088729858398
cactus.contrast.3.png,1.7676838636398315
cactus.contrast.4.png,2.137233257293701
cactus.contrast.5.png,2.137233257293701
cactus.fnoise.1.png,0.8786758184432983
cactus.fnoise.2.png,0.7362701892852783
cactus.fnoise.3.png,0.5769757032394409
cactus.fnoise.4.png,0.42251986265182495
